League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
LaLiga ,15/16 ,12 ,Valencia ,Las Palmas ,1 ,1 ,37% ,63% ,9 ,18 ,3 ,7 ,3 ,9 ,3 ,2 ,1 ,7 ,5 ,0 ,0 ,0 ,3 ,3 ,null ,null ,0 ,1 ,null ,null ,7 ,12 ,2 ,6 ,6 ,2 ,362 ,586 ,265 (73%) ,497 (85%) ,57 ,58 ,15 ,8 ,40% ,60% ,4 ,6 ,2 ,2 ,1 ,4 ,1 ,0 ,0 ,2 ,2 ,0 ,1 ,1 ,null ,null ,0 ,0 ,null ,null ,4 ,3 ,0 ,3 ,2 ,1 ,204 ,297 ,153 (75%) ,255 (86%) ,23 ,36 ,8 ,5 ,35% ,65% ,5 ,12 ,1 ,5 ,2 ,5 ,2 ,2 ,1 ,5 ,3 ,0 ,2 ,2 ,null ,null ,0 ,1 ,null ,null ,3 ,9 ,2 ,3 ,4 ,1 ,158 ,289 ,112 (71%) ,242 (84%) ,34 ,22 ,7 ,3 ,
LaLiga ,15/16 ,12 ,Deportivo La Coruña ,Celta Vigo ,2 ,0 ,39% ,61% ,5 ,6 ,2 ,4 ,3 ,0 ,0 ,2 ,2 ,10 ,1 ,4 ,0 ,0 ,6 ,3 ,null ,null ,1 ,0 ,2 ,0 ,3 ,3 ,3 ,3 ,4 ,1 ,314 ,485 ,208 (66%) ,377 (78%) ,70 ,57 ,16 ,11 ,44% ,56% ,2 ,4 ,1 ,2 ,1 ,0 ,0 ,2 ,1 ,6 ,1 ,3 ,2 ,1 ,null ,null ,0 ,0 ,0 ,0 ,2 ,2 ,0 ,2 ,2 ,0 ,178 ,233 ,118 (66%) ,175 (75%) ,33 ,25 ,8 ,6 ,34% ,66% ,3 ,2 ,1 ,2 ,2 ,0 ,0 ,0 ,1 ,4 ,0 ,1 ,4 ,2 ,null ,null ,1 ,0 ,2 ,0 ,1 ,1 ,3 ,1 ,2 ,1 ,136 ,252 ,90 (66%) ,202 (80%) ,37 ,32 ,8 ,5 ,
LaLiga ,15/16 ,12 ,Sporting Gijón ,Levante ,0 ,3 ,51% ,49% ,13 ,13 ,2 ,6 ,7 ,7 ,4 ,0 ,5 ,3 ,2 ,4 ,0 ,0 ,4 ,5 ,null ,null ,0 ,1 ,null ,null ,10 ,8 ,3 ,5 ,3 ,3 ,430 ,422 ,328 (76%) ,314 (74%) ,51 ,58 ,17 ,21 ,55% ,45% ,4 ,9 ,0 ,5 ,3 ,4 ,1 ,0 ,2 ,3 ,0 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,3 ,6 ,1 ,3 ,2 ,0 ,252 ,204 ,201 (80%) ,155 (76%) ,18 ,32 ,7 ,8 ,46% ,54% ,9 ,4 ,2 ,1 ,4 ,3 ,3 ,0 ,3 ,0 ,2 ,3 ,3 ,5 ,null ,null ,0 ,0 ,null ,null ,7 ,2 ,2 ,2 ,1 ,3 ,178 ,218 ,127 (71%) ,159 (73%) ,33 ,26 ,10 ,13 ,
LaLiga ,15/16 ,12 ,Villarreal ,Eibar ,1 ,1 ,58% ,42% ,12 ,17 ,5 ,7 ,5 ,4 ,2 ,6 ,12 ,6 ,2 ,3 ,0 ,0 ,3 ,4 ,0 ,1 ,null ,null ,0 ,2 ,10 ,12 ,2 ,5 ,6 ,3 ,494 ,338 ,373 (76%) ,209 (62%) ,51 ,65 ,16 ,27 ,58% ,42% ,6 ,9 ,3 ,5 ,2 ,2 ,1 ,2 ,10 ,2 ,1 ,3 ,2 ,0 ,0 ,0 ,null ,null ,0 ,0 ,5 ,7 ,1 ,2 ,4 ,2 ,240 ,166 ,183 (76%) ,99 (60%) ,21 ,33 ,7 ,14 ,57% ,43% ,6 ,8 ,2 ,2 ,3 ,2 ,1 ,4 ,2 ,4 ,1 ,0 ,1 ,4 ,0 ,1 ,null ,null ,0 ,2 ,5 ,5 ,1 ,3 ,2 ,1 ,254 ,172 ,190 (75%) ,110 (64%) ,30 ,32 ,9 ,13 ,
LaLiga ,15/16 ,12 ,Granada ,Athletic Bilbao ,2 ,0 ,33% ,67% ,8 ,11 ,1 ,6 ,4 ,2 ,3 ,3 ,2 ,7 ,2 ,2 ,0 ,0 ,6 ,3 ,null ,null ,0 ,2 ,null ,null ,5 ,6 ,4 ,5 ,5 ,0 ,257 ,494 ,144 (56%) ,371 (75%) ,64 ,70 ,18 ,20 ,35% ,65% ,3 ,4 ,0 ,3 ,1 ,0 ,2 ,1 ,2 ,3 ,2 ,1 ,1 ,3 ,null ,null ,0 ,0 ,null ,null ,1 ,1 ,3 ,3 ,2 ,0 ,122 ,223 ,74 (61%) ,164 (74%) ,33 ,32 ,11 ,11 ,31% ,69% ,5 ,7 ,1 ,3 ,3 ,2 ,1 ,2 ,0 ,4 ,0 ,1 ,5 ,0 ,null ,null ,0 ,2 ,null ,null ,4 ,5 ,1 ,2 ,3 ,0 ,135 ,271 ,70 (52%) ,207 (76%) ,31 ,38 ,7 ,9 ,
LaLiga ,15/16 ,12 ,Real Betis ,Atlético Madrid ,0 ,1 ,42% ,58% ,6 ,11 ,3 ,4 ,3 ,7 ,0 ,0 ,2 ,6 ,null ,null ,0 ,0 ,1 ,4 ,null ,null ,0 ,1 ,null ,null ,2 ,9 ,4 ,2 ,3 ,3 ,432 ,588 ,322 (75%) ,480 (82%) ,59 ,58 ,18 ,16 ,42% ,58% ,3 ,7 ,1 ,3 ,2 ,4 ,0 ,0 ,1 ,5 ,null ,null ,0 ,3 ,null ,null ,0 ,0 ,null ,null ,1 ,6 ,2 ,1 ,2 ,1 ,217 ,293 ,155 (71%) ,234 (80%) ,27 ,22 ,11 ,9 ,43% ,57% ,3 ,4 ,2 ,1 ,1 ,3 ,0 ,0 ,1 ,1 ,null ,null ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,1 ,3 ,2 ,1 ,1 ,2 ,215 ,295 ,167 (78%) ,246 (83%) ,32 ,36 ,7 ,7 ,
LaLiga ,15/16 ,12 ,Getafe ,Rayo Vallecano ,1 ,1 ,37% ,63% ,15 ,8 ,8 ,4 ,5 ,3 ,2 ,1 ,5 ,7 ,5 ,2 ,0 ,0 ,5 ,4 ,null ,null ,1 ,0 ,1 ,0 ,13 ,5 ,3 ,3 ,3 ,8 ,263 ,448 ,169 (64%) ,353 (79%) ,59 ,54 ,15 ,17 ,39% ,61% ,9 ,2 ,3 ,1 ,4 ,1 ,2 ,0 ,2 ,3 ,1 ,1 ,0 ,2 ,null ,null ,0 ,0 ,0 ,0 ,6 ,1 ,3 ,1 ,1 ,3 ,137 ,216 ,89 (65%) ,166 (77%) ,29 ,17 ,6 ,5 ,35% ,65% ,6 ,6 ,5 ,3 ,1 ,2 ,0 ,1 ,3 ,4 ,4 ,1 ,5 ,2 ,null ,null ,1 ,0 ,1 ,0 ,7 ,4 ,0 ,2 ,2 ,5 ,126 ,232 ,80 (63%) ,187 (81%) ,30 ,37 ,9 ,12 ,
LaLiga ,15/16 ,13 ,Levante ,Real Betis ,0 ,1 ,56% ,44% ,14 ,11 ,1 ,5 ,9 ,4 ,4 ,2 ,7 ,4 ,2 ,4 ,0 ,0 ,6 ,5 ,1 ,0 ,3 ,0 ,0 ,1 ,9 ,9 ,5 ,2 ,4 ,1 ,472 ,373 ,364 (77%) ,272 (73%) ,54 ,65 ,21 ,24 ,54% ,46% ,5 ,5 ,0 ,3 ,4 ,1 ,1 ,1 ,0 ,2 ,2 ,2 ,2 ,2 ,0 ,0 ,2 ,0 ,0 ,0 ,1 ,4 ,4 ,1 ,2 ,0 ,241 ,200 ,183 (76%) ,150 (75%) ,29 ,36 ,10 ,13 ,58% ,42% ,9 ,6 ,1 ,2 ,5 ,3 ,3 ,1 ,7 ,2 ,0 ,2 ,4 ,3 ,1 ,0 ,1 ,0 ,0 ,1 ,8 ,5 ,1 ,1 ,2 ,1 ,231 ,173 ,181 (78%) ,122 (71%) ,25 ,29 ,11 ,11 ,
LaLiga ,15/16 ,13 ,Barcelona ,Real Sociedad ,4 ,0 ,55% ,45% ,11 ,10 ,6 ,2 ,4 ,6 ,1 ,2 ,6 ,4 ,4 ,1 ,0 ,0 ,0 ,5 ,null ,null ,2 ,0 ,1 ,0 ,10 ,5 ,1 ,5 ,2 ,2 ,532 ,410 ,440 (83%) ,328 (80%) ,55 ,42 ,7 ,6 ,58% ,42% ,4 ,2 ,3 ,0 ,1 ,1 ,0 ,1 ,4 ,3 ,3 ,1 ,0 ,2 ,null ,null ,1 ,0 ,0 ,0 ,4 ,0 ,0 ,2 ,0 ,1 ,274 ,191 ,225 (82%) ,150 (79%) ,19 ,22 ,4 ,4 ,53% ,47% ,7 ,8 ,3 ,2 ,3 ,5 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,3 ,null ,null ,1 ,0 ,1 ,0 ,6 ,5 ,1 ,3 ,2 ,1 ,258 ,219 ,215 (83%) ,178 (81%) ,36 ,20 ,3 ,2 ,
LaLiga ,15/16 ,13 ,Atlético Madrid ,Espanyol ,1 ,0 ,52% ,48% ,21 ,5 ,6 ,0 ,12 ,4 ,3 ,1 ,6 ,2 ,7 ,0 ,0 ,0 ,0 ,4 ,null ,null ,2 ,0 ,null ,null ,12 ,1 ,9 ,4 ,0 ,5 ,463 ,426 ,366 (79%) ,325 (76%) ,66 ,58 ,14 ,14 ,50% ,50% ,5 ,1 ,3 ,0 ,2 ,1 ,0 ,0 ,0 ,1 ,2 ,0 ,0 ,2 ,null ,null ,0 ,0 ,null ,null ,1 ,1 ,4 ,0 ,0 ,2 ,248 ,238 ,199 (80%) ,189 (79%) ,25 ,34 ,4 ,9 ,54% ,46% ,16 ,4 ,3 ,0 ,10 ,3 ,3 ,1 ,6 ,1 ,5 ,0 ,0 ,2 ,null ,null ,2 ,0 ,null ,null ,11 ,0 ,5 ,4 ,0 ,3 ,215 ,188 ,167 (78%) ,136 (72%) ,41 ,24 ,10 ,5 ,
LaLiga ,15/16 ,13 ,Málaga ,Granada ,2 ,2 ,43% ,57% ,12 ,11 ,7 ,4 ,3 ,4 ,2 ,3 ,7 ,4 ,3 ,4 ,0 ,0 ,4 ,6 ,1 ,0 ,null ,null ,0 ,1 ,9 ,6 ,3 ,5 ,2 ,5 ,261 ,350 ,185 (71%) ,282 (81%) ,63 ,53 ,17 ,13 ,55% ,45% ,6 ,3 ,3 ,1 ,1 ,0 ,2 ,2 ,5 ,2 ,3 ,0 ,1 ,1 ,0 ,0 ,null ,null ,0 ,1 ,4 ,2 ,2 ,1 ,1 ,2 ,152 ,132 ,108 (71%) ,93 (70%) ,33 ,33 ,14 ,8 ,33% ,67% ,6 ,8 ,4 ,3 ,2 ,4 ,0 ,1 ,2 ,2 ,0 ,4 ,3 ,5 ,1 ,0 ,null ,null ,0 ,0 ,5 ,4 ,1 ,4 ,1 ,3 ,109 ,218 ,77 (71%) ,189 (87%) ,30 ,20 ,3 ,5 ,
LaLiga ,15/16 ,13 ,Las Palmas ,Deportivo La Coruña ,0 ,2 ,66% ,34% ,8 ,10 ,5 ,5 ,2 ,4 ,1 ,1 ,6 ,4 ,5 ,6 ,0 ,0 ,4 ,3 ,null ,null ,0 ,1 ,0 ,6 ,4 ,9 ,4 ,2 ,4 ,5 ,625 ,307 ,532 (85%) ,218 (71%) ,44 ,60 ,10 ,16 ,62% ,38% ,4 ,3 ,2 ,1 ,2 ,2 ,0 ,0 ,4 ,1 ,2 ,4 ,2 ,1 ,null ,null ,0 ,1 ,0 ,0 ,2 ,3 ,2 ,1 ,1 ,2 ,273 ,163 ,229 (84%) ,112 (69%) ,16 ,34 ,3 ,10 ,70% ,30% ,4 ,7 ,3 ,4 ,0 ,2 ,1 ,1 ,2 ,3 ,3 ,2 ,2 ,2 ,null ,null ,0 ,0 ,0 ,6 ,2 ,6 ,2 ,1 ,3 ,3 ,352 ,144 ,303 (86%) ,106 (74%) ,28 ,26 ,7 ,6 ,
LaLiga ,15/16 ,13 ,Celta Vigo ,Sporting Gijón ,2 ,1 ,59% ,41% ,6 ,9 ,4 ,2 ,2 ,5 ,0 ,2 ,3 ,4 ,0 ,1 ,0 ,0 ,3 ,0 ,null ,null ,1 ,0 ,0 ,1 ,5 ,5 ,1 ,4 ,1 ,2 ,551 ,356 ,448 (81%) ,243 (68%) ,58 ,60 ,24 ,17 ,67% ,33% ,4 ,4 ,3 ,1 ,1 ,2 ,0 ,1 ,2 ,0 ,0 ,1 ,1 ,0 ,null ,null ,0 ,0 ,0 ,0 ,4 ,3 ,0 ,1 ,1 ,2 ,326 ,155 ,276 (85%) ,98 (63%) ,26 ,29 ,12 ,8 ,51% ,49% ,2 ,5 ,1 ,1 ,1 ,3 ,0 ,1 ,1 ,4 ,0 ,0 ,2 ,0 ,null ,null ,1 ,0 ,0 ,1 ,1 ,2 ,1 ,3 ,0 ,0 ,225 ,201 ,172 (76%) ,145 (72%) ,32 ,31 ,12 ,9 ,
LaLiga ,15/16 ,13 ,Getafe ,Villarreal ,2 ,0 ,41% ,59% ,12 ,7 ,5 ,0 ,3 ,6 ,4 ,1 ,6 ,6 ,7 ,6 ,0 ,0 ,4 ,2 ,null ,null ,0 ,2 ,0 ,1 ,8 ,5 ,4 ,2 ,0 ,3 ,307 ,425 ,213 (69%) ,335 (79%) ,52 ,36 ,11 ,8 ,42% ,58% ,9 ,6 ,4 ,0 ,1 ,5 ,4 ,1 ,3 ,2 ,3 ,3 ,2 ,1 ,null ,null ,0 ,2 ,0 ,1 ,6 ,5 ,3 ,1 ,0 ,3 ,152 ,217 ,108 (71%) ,170 (78%) ,28 ,17 ,5 ,5 ,41% ,59% ,3 ,1 ,1 ,0 ,2 ,1 ,0 ,0 ,3 ,4 ,4 ,3 ,2 ,1 ,null ,null ,0 ,0 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,0 ,155 ,208 ,105 (68%) ,165 (79%) ,24 ,19 ,6 ,3 ,
LaLiga ,15/16 ,13 ,Eibar ,Real Madrid ,0 ,2 ,39% ,61% ,8 ,17 ,3 ,6 ,5 ,5 ,0 ,6 ,6 ,5 ,3 ,3 ,0 ,0 ,3 ,4 ,null ,null ,null ,null ,0 ,1 ,3 ,10 ,5 ,7 ,4 ,3 ,328 ,533 ,226 (69%) ,430 (81%) ,43 ,61 ,14 ,17 ,33% ,67% ,3 ,10 ,2 ,5 ,1 ,1 ,0 ,4 ,2 ,2 ,3 ,3 ,1 ,1 ,null ,null ,null ,null ,0 ,0 ,1 ,5 ,2 ,5 ,4 ,2 ,158 ,318 ,100 (63%) ,260 (82%) ,19 ,27 ,7 ,8 ,45% ,55% ,5 ,7 ,1 ,1 ,4 ,4 ,0 ,2 ,4 ,3 ,0 ,0 ,2 ,3 ,null ,null ,null ,null ,0 ,1 ,2 ,5 ,3 ,2 ,0 ,1 ,170 ,215 ,126 (74%) ,170 (79%) ,24 ,34 ,7 ,9 ,
LaLiga ,15/16 ,13 ,Rayo Vallecano ,Athletic Bilbao ,0 ,3 ,66% ,34% ,15 ,10 ,3 ,4 ,8 ,5 ,4 ,1 ,6 ,2 ,3 ,5 ,0 ,0 ,4 ,0 ,0 ,1 ,0 ,1 ,0 ,2 ,11 ,7 ,4 ,3 ,1 ,3 ,504 ,258 ,398 (79%) ,160 (62%) ,63 ,68 ,16 ,24 ,62% ,38% ,4 ,6 ,1 ,3 ,2 ,3 ,1 ,0 ,1 ,2 ,2 ,3 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,2 ,4 ,2 ,2 ,1 ,1 ,240 ,142 ,174 (73%) ,86 (61%) ,24 ,34 ,7 ,15 ,71% ,29% ,11 ,4 ,2 ,1 ,6 ,2 ,3 ,1 ,5 ,0 ,1 ,2 ,2 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,9 ,3 ,2 ,1 ,0 ,2 ,264 ,116 ,224 (85%) ,74 (64%) ,39 ,34 ,9 ,9 ,
LaLiga ,15/16 ,13 ,Sevilla ,Valencia ,1 ,0 ,61% ,39% ,15 ,0 ,5 ,0 ,8 ,0 ,2 ,0 ,17 ,0 ,0 ,2 ,0 ,0 ,3 ,6 ,0 ,2 ,null ,null ,null ,null ,11 ,0 ,4 ,0 ,0 ,4 ,477 ,316 ,405 (85%) ,234 (74%) ,64 ,71 ,17 ,10 ,60% ,40% ,6 ,0 ,1 ,0 ,3 ,0 ,2 ,0 ,8 ,0 ,0 ,1 ,1 ,4 ,0 ,1 ,null ,null ,null ,null ,5 ,0 ,1 ,0 ,0 ,1 ,237 ,165 ,202 (85%) ,126 (76%) ,33 ,34 ,8 ,5 ,62% ,38% ,9 ,0 ,4 ,0 ,5 ,0 ,0 ,0 ,9 ,0 ,0 ,1 ,2 ,2 ,0 ,1 ,null ,null ,null ,null ,6 ,0 ,3 ,0 ,0 ,3 ,240 ,151 ,203 (85%) ,108 (72%) ,31 ,37 ,9 ,5 ,
LaLiga ,15/16 ,14 ,Real Madrid ,Getafe ,4 ,1 ,62% ,38% ,16 ,7 ,8 ,3 ,5 ,2 ,3 ,2 ,3 ,4 ,2 ,0 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,2 ,0 ,8 ,2 ,8 ,5 ,2 ,4 ,658 ,397 ,605 (92%) ,328 (83%) ,59 ,33 ,11 ,2 ,62% ,38% ,12 ,4 ,7 ,1 ,4 ,2 ,1 ,1 ,2 ,1 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,2 ,0 ,6 ,1 ,6 ,3 ,1 ,3 ,318 ,187 ,294 (92%) ,149 (80%) ,31 ,17 ,5 ,0 ,61% ,39% ,4 ,3 ,1 ,2 ,1 ,0 ,2 ,1 ,1 ,3 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,2 ,1 ,2 ,2 ,1 ,1 ,340 ,210 ,311 (91%) ,179 (85%) ,28 ,16 ,6 ,2 ,
LaLiga ,15/16 ,14 ,Granada ,Atlético Madrid ,0 ,2 ,44% ,56% ,18 ,11 ,3 ,4 ,11 ,5 ,4 ,2 ,6 ,8 ,0 ,3 ,0 ,0 ,2 ,1 ,null ,null ,null ,null ,1 ,0 ,7 ,8 ,11 ,3 ,2 ,3 ,438 ,550 ,355 (81%) ,456 (83%) ,49 ,52 ,12 ,8 ,42% ,58% ,7 ,6 ,1 ,2 ,4 ,2 ,2 ,2 ,2 ,2 ,0 ,2 ,2 ,1 ,null ,null ,null ,null ,0 ,0 ,3 ,3 ,4 ,3 ,1 ,1 ,203 ,280 ,159 (78%) ,229 (82%) ,22 ,27 ,7 ,5 ,46% ,54% ,11 ,5 ,2 ,2 ,7 ,3 ,2 ,0 ,4 ,6 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,4 ,5 ,7 ,0 ,1 ,2 ,235 ,270 ,196 (83%) ,227 (84%) ,27 ,25 ,5 ,3 ,
LaLiga ,15/16 ,14 ,Valencia ,Barcelona ,1 ,1 ,28% ,72% ,10 ,16 ,3 ,5 ,4 ,6 ,3 ,5 ,0 ,6 ,0 ,3 ,0 ,0 ,3 ,1 ,null ,null ,null ,null ,2 ,0 ,3 ,10 ,7 ,6 ,4 ,2 ,295 ,738 ,214 (73%) ,642 (87%) ,57 ,54 ,6 ,15 ,32% ,68% ,4 ,9 ,0 ,1 ,2 ,4 ,2 ,4 ,0 ,2 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,2 ,7 ,2 ,2 ,1 ,0 ,168 ,349 ,125 (74%) ,302 (87%) ,29 ,27 ,2 ,9 ,25% ,75% ,6 ,7 ,3 ,4 ,2 ,2 ,1 ,1 ,0 ,4 ,0 ,2 ,3 ,0 ,null ,null ,null ,null ,2 ,0 ,1 ,3 ,5 ,4 ,3 ,2 ,127 ,389 ,89 (70%) ,340 (87%) ,28 ,27 ,4 ,6 ,
LaLiga ,15/16 ,14 ,Deportivo La Coruña ,Sevilla ,1 ,1 ,43% ,57% ,8 ,8 ,4 ,2 ,2 ,5 ,2 ,1 ,6 ,2 ,1 ,1 ,0 ,0 ,2 ,3 ,null ,null ,null ,null ,null ,null ,3 ,4 ,5 ,4 ,1 ,3 ,336 ,431 ,230 (68%) ,336 (78%) ,48 ,60 ,11 ,19 ,44% ,56% ,3 ,5 ,2 ,0 ,1 ,4 ,0 ,1 ,1 ,2 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,3 ,2 ,2 ,0 ,1 ,170 ,211 ,123 (72%) ,164 (78%) ,16 ,35 ,4 ,9 ,43% ,57% ,5 ,3 ,2 ,2 ,1 ,1 ,2 ,0 ,5 ,0 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,2 ,1 ,3 ,2 ,1 ,2 ,166 ,220 ,107 (64%) ,172 (78%) ,32 ,25 ,7 ,10 ,
LaLiga ,15/16 ,14 ,Real Betis ,Celta Vigo ,1 ,1 ,59% ,41% ,28 ,5 ,6 ,1 ,15 ,3 ,7 ,1 ,8 ,0 ,2 ,3 ,0 ,0 ,5 ,5 ,0 ,1 ,1 ,0 ,1 ,2 ,18 ,1 ,10 ,4 ,0 ,4 ,453 ,321 ,343 (76%) ,215 (67%) ,63 ,60 ,19 ,21 ,53% ,47% ,9 ,2 ,2 ,1 ,4 ,1 ,3 ,0 ,2 ,0 ,2 ,2 ,3 ,3 ,0 ,0 ,0 ,0 ,0 ,1 ,8 ,1 ,1 ,1 ,0 ,2 ,181 ,166 ,120 (66%) ,114 (69%) ,33 ,37 ,6 ,13 ,64% ,36% ,19 ,3 ,4 ,0 ,11 ,2 ,4 ,1 ,6 ,0 ,0 ,1 ,2 ,2 ,0 ,1 ,1 ,0 ,1 ,1 ,10 ,0 ,9 ,3 ,0 ,2 ,272 ,155 ,223 (82%) ,101 (65%) ,30 ,23 ,13 ,8 ,
LaLiga ,15/16 ,14 ,Real Sociedad ,Eibar ,2 ,1 ,64% ,36% ,10 ,5 ,7 ,1 ,3 ,3 ,0 ,1 ,4 ,3 ,1 ,4 ,0 ,0 ,3 ,3 ,null ,null ,null ,null ,1 ,0 ,8 ,4 ,2 ,1 ,1 ,5 ,527 ,287 ,426 (81%) ,181 (63%) ,64 ,38 ,18 ,9 ,64% ,36% ,3 ,3 ,2 ,1 ,1 ,2 ,0 ,0 ,2 ,2 ,0 ,3 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,3 ,3 ,0 ,0 ,1 ,1 ,299 ,158 ,241 (81%) ,102 (65%) ,30 ,18 ,10 ,4 ,64% ,36% ,7 ,2 ,5 ,0 ,2 ,1 ,0 ,1 ,2 ,1 ,1 ,1 ,3 ,2 ,null ,null ,null ,null ,1 ,0 ,5 ,1 ,2 ,1 ,0 ,4 ,228 ,129 ,185 (81%) ,79 (61%) ,34 ,20 ,8 ,5 ,
LaLiga ,15/16 ,14 ,Villarreal ,Rayo Vallecano ,2 ,1 ,45% ,55% ,14 ,8 ,5 ,4 ,6 ,2 ,3 ,2 ,5 ,4 ,4 ,6 ,0 ,0 ,1 ,4 ,null ,null ,null ,null ,null ,null ,10 ,5 ,4 ,3 ,3 ,3 ,340 ,393 ,242 (71%) ,303 (77%) ,51 ,56 ,13 ,16 ,47% ,53% ,10 ,4 ,3 ,2 ,5 ,0 ,2 ,2 ,4 ,1 ,2 ,4 ,1 ,1 ,null ,null ,null ,null ,null ,null ,7 ,3 ,3 ,1 ,1 ,3 ,171 ,192 ,125 (73%) ,145 (76%) ,23 ,24 ,7 ,6 ,44% ,56% ,4 ,4 ,2 ,2 ,1 ,2 ,1 ,0 ,1 ,3 ,2 ,2 ,0 ,3 ,null ,null ,null ,null ,null ,null ,3 ,2 ,1 ,2 ,2 ,0 ,169 ,201 ,117 (69%) ,158 (79%) ,28 ,32 ,6 ,10 ,
