League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,15/16 ,12 ,Bournemouth ,Newcastle United ,0 ,1 ,67% ,33% ,20 ,2 ,5 ,1 ,8 ,1 ,7 ,0 ,16 ,0 ,4 ,3 ,0 ,0 ,2 ,2 ,null ,null ,1 ,0 ,null ,null ,10 ,2 ,10 ,0 ,0 ,5 ,582 ,300 ,501 (86%) ,210 (70%) ,55 ,55 ,13 ,14 ,65% ,35% ,12 ,1 ,4 ,1 ,4 ,0 ,4 ,0 ,9 ,0 ,3 ,1 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,7 ,1 ,5 ,0 ,0 ,4 ,287 ,162 ,249 (87%) ,120 (74%) ,30 ,26 ,7 ,7 ,69% ,31% ,8 ,1 ,1 ,0 ,4 ,1 ,3 ,0 ,7 ,0 ,1 ,2 ,2 ,1 ,null ,null ,0 ,0 ,null ,null ,3 ,1 ,5 ,0 ,0 ,1 ,295 ,138 ,252 (85%) ,90 (65%) ,25 ,29 ,6 ,7 ,
Premier League ,15/16 ,12 ,Leicester City ,Watford ,2 ,1 ,41% ,59% ,12 ,8 ,6 ,4 ,4 ,4 ,2 ,0 ,4 ,2 ,4 ,1 ,0 ,0 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,7 ,3 ,5 ,5 ,3 ,4 ,376 ,556 ,264 (70%) ,410 (74%) ,45 ,42 ,11 ,13 ,40% ,60% ,4 ,5 ,2 ,2 ,2 ,3 ,0 ,0 ,0 ,2 ,4 ,0 ,0 ,0 ,null ,null ,0 ,1 ,null ,null ,1 ,2 ,3 ,3 ,2 ,2 ,189 ,286 ,126 (67%) ,207 (72%) ,20 ,24 ,5 ,8 ,41% ,59% ,8 ,3 ,4 ,2 ,2 ,1 ,2 ,0 ,4 ,0 ,0 ,1 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,6 ,1 ,2 ,2 ,1 ,2 ,187 ,270 ,138 (74%) ,203 (75%) ,25 ,18 ,6 ,5 ,
Premier League ,15/16 ,12 ,Manchester United ,West Bromwich Albion ,2 ,0 ,67% ,33% ,13 ,4 ,3 ,0 ,5 ,3 ,5 ,1 ,5 ,1 ,1 ,0 ,0 ,0 ,1 ,3 ,0 ,1 ,null ,null ,null ,null ,7 ,3 ,6 ,1 ,0 ,1 ,648 ,304 ,540 (83%) ,189 (62%) ,53 ,64 ,21 ,22 ,75% ,25% ,7 ,2 ,1 ,0 ,3 ,1 ,3 ,1 ,2 ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,5 ,1 ,2 ,1 ,0 ,1 ,373 ,122 ,323 (87%) ,67 (55%) ,25 ,27 ,12 ,11 ,59% ,41% ,6 ,2 ,2 ,0 ,2 ,2 ,2 ,0 ,3 ,0 ,0 ,0 ,1 ,2 ,0 ,1 ,null ,null ,null ,null ,2 ,2 ,4 ,0 ,0 ,0 ,275 ,182 ,217 (79%) ,122 (67%) ,28 ,37 ,9 ,11 ,
Premier League ,15/16 ,12 ,Norwich City ,Swansea City ,1 ,0 ,32% ,68% ,9 ,8 ,5 ,0 ,4 ,7 ,0 ,1 ,5 ,2 ,3 ,2 ,0 ,0 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,4 ,4 ,5 ,4 ,0 ,4 ,338 ,706 ,277 (82%) ,627 (89%) ,35 ,43 ,11 ,14 ,28% ,72% ,3 ,3 ,1 ,0 ,2 ,2 ,0 ,1 ,2 ,1 ,2 ,1 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,1 ,1 ,2 ,2 ,0 ,1 ,155 ,395 ,120 (77%) ,352 (89%) ,17 ,19 ,4 ,6 ,37% ,63% ,6 ,5 ,4 ,0 ,2 ,5 ,0 ,0 ,3 ,1 ,1 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,3 ,3 ,3 ,2 ,0 ,3 ,183 ,311 ,157 (86%) ,275 (88%) ,18 ,24 ,7 ,8 ,
Premier League ,15/16 ,12 ,Sunderland ,Southampton ,0 ,1 ,35% ,65% ,9 ,14 ,3 ,5 ,5 ,5 ,1 ,4 ,3 ,7 ,2 ,5 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,5 ,9 ,4 ,5 ,3 ,3 ,314 ,551 ,206 (66%) ,431 (78%) ,53 ,55 ,24 ,29 ,33% ,67% ,2 ,6 ,1 ,2 ,1 ,3 ,0 ,1 ,1 ,1 ,1 ,4 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,4 ,1 ,2 ,2 ,1 ,162 ,315 ,105 (65%) ,251 (80%) ,29 ,30 ,18 ,16 ,39% ,61% ,7 ,8 ,2 ,3 ,4 ,2 ,1 ,3 ,2 ,6 ,1 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,4 ,5 ,3 ,3 ,1 ,2 ,152 ,236 ,101 (66%) ,180 (76%) ,24 ,25 ,6 ,13 ,
Premier League ,15/16 ,12 ,West Ham United ,Everton ,1 ,1 ,50% ,50% ,16 ,13 ,5 ,4 ,8 ,6 ,3 ,3 ,3 ,5 ,2 ,1 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,8 ,7 ,8 ,6 ,3 ,4 ,435 ,427 ,379 (87%) ,361 (85%) ,54 ,39 ,12 ,6 ,49% ,51% ,8 ,9 ,1 ,3 ,6 ,3 ,1 ,3 ,0 ,3 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,6 ,2 ,3 ,2 ,0 ,227 ,238 ,199 (88%) ,202 (85%) ,25 ,18 ,5 ,3 ,52% ,48% ,8 ,4 ,4 ,1 ,2 ,3 ,2 ,0 ,3 ,2 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,2 ,1 ,6 ,3 ,1 ,4 ,208 ,189 ,180 (87%) ,159 (84%) ,29 ,21 ,7 ,3 ,
Premier League ,15/16 ,12 ,Stoke City ,Chelsea ,1 ,0 ,36% ,64% ,8 ,19 ,2 ,4 ,5 ,8 ,1 ,7 ,1 ,9 ,3 ,1 ,0 ,0 ,3 ,1 ,null ,null ,0 ,1 ,0 ,1 ,6 ,10 ,2 ,9 ,4 ,1 ,282 ,488 ,195 (69%) ,399 (82%) ,47 ,51 ,15 ,7 ,33% ,67% ,4 ,7 ,1 ,2 ,2 ,2 ,1 ,3 ,1 ,6 ,3 ,1 ,1 ,1 ,null ,null ,0 ,0 ,0 ,1 ,3 ,5 ,1 ,2 ,2 ,1 ,120 ,241 ,79 (66%) ,197 (82%) ,24 ,24 ,8 ,6 ,39% ,61% ,4 ,12 ,1 ,2 ,3 ,6 ,0 ,4 ,0 ,3 ,0 ,0 ,2 ,0 ,null ,null ,0 ,1 ,0 ,0 ,3 ,5 ,1 ,7 ,2 ,0 ,162 ,247 ,116 (72%) ,202 (82%) ,23 ,27 ,7 ,1 ,
Premier League ,15/16 ,12 ,Aston Villa ,Manchester City ,0 ,0 ,40% ,60% ,3 ,13 ,0 ,3 ,3 ,5 ,0 ,5 ,3 ,8 ,1 ,1 ,0 ,0 ,1 ,1 ,null ,null ,0 ,2 ,null ,null ,1 ,10 ,2 ,3 ,3 ,0 ,410 ,578 ,323 (79%) ,492 (85%) ,42 ,47 ,12 ,19 ,48% ,52% ,2 ,3 ,0 ,1 ,2 ,1 ,0 ,1 ,0 ,3 ,1 ,1 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,3 ,2 ,0 ,1 ,0 ,271 ,287 ,226 (83%) ,247 (86%) ,25 ,26 ,6 ,12 ,31% ,69% ,1 ,10 ,0 ,2 ,1 ,4 ,0 ,4 ,3 ,5 ,0 ,0 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,1 ,7 ,0 ,3 ,2 ,0 ,139 ,291 ,97 (70%) ,245 (84%) ,17 ,21 ,6 ,7 ,
Premier League ,15/16 ,12 ,Arsenal ,Tottenham ,1 ,1 ,54% ,46% ,10 ,14 ,4 ,4 ,5 ,7 ,1 ,3 ,7 ,6 ,1 ,3 ,0 ,0 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,9 ,10 ,1 ,4 ,3 ,3 ,458 ,383 ,344 (75%) ,289 (75%) ,68 ,63 ,12 ,16 ,55% ,45% ,1 ,6 ,1 ,2 ,0 ,3 ,0 ,1 ,2 ,1 ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,1 ,4 ,0 ,2 ,1 ,1 ,258 ,209 ,200 (78%) ,165 (79%) ,28 ,24 ,2 ,4 ,54% ,46% ,9 ,8 ,3 ,2 ,5 ,4 ,1 ,2 ,5 ,5 ,1 ,3 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,8 ,6 ,1 ,2 ,2 ,2 ,200 ,174 ,144 (72%) ,124 (71%) ,40 ,39 ,10 ,12 ,
Premier League ,15/16 ,12 ,Liverpool ,Crystal Palace ,1 ,2 ,63% ,37% ,22 ,9 ,4 ,4 ,9 ,4 ,9 ,1 ,14 ,6 ,1 ,2 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,0 ,1 ,16 ,5 ,6 ,4 ,2 ,3 ,499 ,287 ,408 (82%) ,191 (67%) ,69 ,57 ,18 ,10 ,65% ,35% ,13 ,2 ,3 ,1 ,5 ,1 ,5 ,0 ,7 ,3 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,11 ,1 ,2 ,1 ,0 ,2 ,281 ,145 ,244 (87%) ,103 (71%) ,32 ,24 ,7 ,6 ,61% ,39% ,9 ,7 ,1 ,3 ,4 ,3 ,4 ,1 ,7 ,3 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,0 ,1 ,5 ,4 ,4 ,3 ,2 ,1 ,218 ,142 ,164 (75%) ,88 (62%) ,37 ,33 ,11 ,4 ,
Premier League ,15/16 ,13 ,Watford ,Manchester United ,1 ,2 ,43% ,57% ,10 ,13 ,5 ,6 ,2 ,5 ,3 ,2 ,4 ,10 ,1 ,5 ,0 ,0 ,1 ,2 ,null ,null ,null ,null ,1 ,0 ,8 ,9 ,2 ,5 ,5 ,4 ,385 ,499 ,246 (64%) ,381 (76%) ,60 ,41 ,12 ,13 ,39% ,61% ,2 ,4 ,0 ,2 ,2 ,1 ,0 ,1 ,1 ,4 ,1 ,3 ,0 ,0 ,null ,null ,null ,null ,1 ,0 ,1 ,2 ,1 ,2 ,1 ,0 ,187 ,274 ,116 (62%) ,215 (78%) ,28 ,20 ,6 ,9 ,47% ,53% ,8 ,9 ,5 ,4 ,0 ,4 ,3 ,1 ,3 ,6 ,0 ,2 ,1 ,2 ,null ,null ,null ,null ,0 ,0 ,7 ,7 ,1 ,3 ,4 ,4 ,198 ,225 ,130 (66%) ,166 (74%) ,32 ,21 ,6 ,4 ,
Premier League ,15/16 ,13 ,Chelsea ,Norwich City ,1 ,0 ,64% ,36% ,21 ,4 ,7 ,2 ,9 ,1 ,5 ,1 ,6 ,5 ,6 ,3 ,0 ,0 ,1 ,4 ,null ,null ,1 ,0 ,1 ,0 ,12 ,3 ,9 ,1 ,2 ,6 ,606 ,331 ,517 (85%) ,225 (68%) ,77 ,53 ,25 ,13 ,59% ,41% ,11 ,3 ,3 ,1 ,5 ,1 ,3 ,1 ,4 ,3 ,5 ,0 ,1 ,1 ,null ,null ,0 ,0 ,1 ,0 ,6 ,3 ,5 ,0 ,1 ,3 ,291 ,194 ,235 (81%) ,131 (68%) ,44 ,23 ,18 ,5 ,69% ,31% ,10 ,1 ,4 ,1 ,4 ,0 ,2 ,0 ,2 ,2 ,1 ,3 ,0 ,3 ,null ,null ,1 ,0 ,0 ,0 ,6 ,0 ,4 ,1 ,1 ,3 ,315 ,137 ,282 (90%) ,94 (69%) ,33 ,30 ,7 ,8 ,
Premier League ,15/16 ,13 ,Everton ,Aston Villa ,4 ,0 ,59% ,41% ,16 ,10 ,9 ,3 ,4 ,3 ,3 ,4 ,2 ,3 ,1 ,4 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,11 ,3 ,5 ,7 ,3 ,5 ,608 ,403 ,535 (88%) ,337 (84%) ,51 ,37 ,6 ,5 ,66% ,34% ,6 ,3 ,5 ,0 ,0 ,2 ,1 ,1 ,1 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,6 ,2 ,0 ,1 ,0 ,2 ,342 ,173 ,307 (90%) ,139 (80%) ,18 ,14 ,2 ,2 ,53% ,47% ,10 ,7 ,4 ,3 ,4 ,1 ,2 ,3 ,1 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,5 ,6 ,3 ,3 ,266 ,230 ,228 (86%) ,198 (86%) ,33 ,23 ,4 ,3 ,
Premier League ,15/16 ,13 ,Newcastle United ,Leicester City ,0 ,3 ,54% ,46% ,9 ,18 ,1 ,7 ,4 ,5 ,4 ,6 ,4 ,9 ,1 ,1 ,0 ,0 ,4 ,1 ,null ,null ,0 ,1 ,1 ,1 ,6 ,15 ,3 ,3 ,4 ,0 ,454 ,375 ,349 (77%) ,281 (75%) ,58 ,69 ,19 ,20 ,51% ,49% ,4 ,8 ,0 ,3 ,2 ,1 ,2 ,4 ,2 ,4 ,0 ,1 ,1 ,1 ,null ,null ,0 ,0 ,1 ,0 ,2 ,7 ,2 ,1 ,2 ,0 ,227 ,204 ,171 (75%) ,151 (74%) ,31 ,38 ,9 ,13 ,57% ,43% ,5 ,10 ,1 ,4 ,2 ,4 ,2 ,2 ,2 ,5 ,1 ,0 ,3 ,0 ,null ,null ,0 ,1 ,0 ,1 ,4 ,8 ,1 ,2 ,2 ,0 ,227 ,171 ,178 (78%) ,130 (76%) ,27 ,31 ,10 ,7 ,
Premier League ,15/16 ,13 ,Southampton ,Stoke City ,0 ,1 ,58% ,42% ,15 ,16 ,1 ,4 ,13 ,11 ,1 ,1 ,7 ,3 ,0 ,2 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,9 ,8 ,6 ,8 ,2 ,1 ,517 ,389 ,403 (78%) ,289 (74%) ,53 ,48 ,19 ,20 ,54% ,46% ,8 ,7 ,0 ,3 ,8 ,3 ,0 ,1 ,2 ,3 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,5 ,2 ,3 ,5 ,2 ,0 ,230 ,201 ,172 (75%) ,151 (75%) ,28 ,20 ,7 ,10 ,61% ,39% ,7 ,9 ,1 ,1 ,5 ,8 ,1 ,0 ,5 ,0 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,4 ,6 ,3 ,3 ,0 ,1 ,287 ,188 ,231 (80%) ,138 (73%) ,25 ,28 ,12 ,10 ,
Premier League ,15/16 ,13 ,Swansea City ,Bournemouth ,2 ,2 ,42% ,58% ,11 ,16 ,4 ,4 ,2 ,6 ,5 ,6 ,4 ,5 ,0 ,5 ,0 ,0 ,3 ,2 ,null ,null ,null ,null ,null ,null ,7 ,9 ,4 ,7 ,2 ,2 ,401 ,535 ,301 (75%) ,438 (82%) ,45 ,54 ,14 ,18 ,40% ,60% ,6 ,7 ,4 ,3 ,1 ,1 ,1 ,3 ,2 ,2 ,0 ,4 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,4 ,0 ,3 ,1 ,2 ,185 ,269 ,138 (75%) ,222 (83%) ,22 ,24 ,8 ,10 ,44% ,56% ,5 ,9 ,0 ,1 ,1 ,5 ,4 ,3 ,2 ,3 ,0 ,1 ,3 ,1 ,null ,null ,null ,null ,null ,null ,1 ,5 ,4 ,4 ,1 ,0 ,216 ,266 ,163 (75%) ,216 (81%) ,23 ,30 ,6 ,8 ,
Premier League ,15/16 ,13 ,West Bromwich Albion ,Arsenal ,2 ,1 ,27% ,73% ,4 ,11 ,1 ,3 ,2 ,7 ,1 ,1 ,3 ,5 ,5 ,1 ,0 ,0 ,3 ,2 ,null ,null ,1 ,1 ,null ,null ,4 ,7 ,1 ,4 ,2 ,0 ,247 ,684 ,161 (65%) ,590 (86%) ,44 ,58 ,13 ,14 ,34% ,66% ,2 ,4 ,1 ,2 ,0 ,2 ,1 ,0 ,0 ,2 ,3 ,0 ,1 ,2 ,null ,null ,0 ,0 ,null ,null ,2 ,1 ,1 ,3 ,1 ,0 ,154 ,298 ,109 (71%) ,254 (85%) ,28 ,27 ,6 ,12 ,19% ,81% ,2 ,7 ,0 ,1 ,2 ,5 ,0 ,1 ,3 ,3 ,2 ,1 ,2 ,0 ,null ,null ,1 ,1 ,null ,null ,2 ,6 ,0 ,1 ,1 ,0 ,93 ,386 ,52 (56%) ,336 (87%) ,16 ,31 ,7 ,2 ,
Premier League ,15/16 ,13 ,Manchester City ,Liverpool ,1 ,4 ,58% ,42% ,11 ,14 ,3 ,9 ,5 ,2 ,3 ,3 ,11 ,5 ,1 ,5 ,0 ,0 ,0 ,3 ,null ,null ,null ,null ,null ,null ,5 ,11 ,6 ,4 ,6 ,2 ,530 ,390 ,406 (77%) ,265 (68%) ,67 ,67 ,24 ,19 ,62% ,38% ,3 ,6 ,1 ,4 ,1 ,2 ,1 ,0 ,5 ,1 ,1 ,4 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,5 ,2 ,2 ,2 ,0 ,341 ,212 ,278 (82%) ,149 (70%) ,29 ,25 ,13 ,8 ,52% ,48% ,8 ,8 ,2 ,5 ,4 ,0 ,2 ,3 ,6 ,4 ,0 ,1 ,0 ,2 ,null ,null ,null ,null ,null ,null ,4 ,6 ,4 ,2 ,4 ,2 ,189 ,178 ,128 (68%) ,116 (65%) ,38 ,42 ,11 ,11 ,
Premier League ,15/16 ,13 ,Tottenham ,West Ham United ,4 ,1 ,55% ,45% ,22 ,10 ,12 ,4 ,5 ,3 ,5 ,3 ,7 ,6 ,3 ,3 ,0 ,0 ,2 ,2 ,null ,null ,2 ,1 ,null ,null ,14 ,4 ,8 ,6 ,3 ,8 ,484 ,372 ,392 (81%) ,285 (77%) ,51 ,64 ,12 ,10 ,62% ,38% ,10 ,7 ,4 ,2 ,3 ,3 ,3 ,2 ,4 ,4 ,1 ,2 ,0 ,0 ,null ,null ,1 ,1 ,null ,null ,6 ,2 ,4 ,5 ,2 ,2 ,277 ,161 ,233 (84%) ,122 (76%) ,24 ,30 ,8 ,8 ,48% ,52% ,12 ,3 ,8 ,2 ,2 ,0 ,2 ,1 ,3 ,2 ,2 ,1 ,2 ,2 ,null ,null ,1 ,0 ,null ,null ,8 ,2 ,4 ,1 ,1 ,6 ,207 ,211 ,159 (77%) ,163 (77%) ,27 ,34 ,4 ,2 ,
Premier League ,15/16 ,13 ,Crystal Palace ,Sunderland ,0 ,1 ,66% ,34% ,19 ,12 ,7 ,4 ,8 ,6 ,4 ,2 ,11 ,2 ,1 ,3 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,6 ,9 ,13 ,3 ,2 ,7 ,452 ,244 ,371 (82%) ,147 (60%) ,54 ,74 ,18 ,20 ,61% ,39% ,6 ,4 ,2 ,0 ,2 ,3 ,2 ,1 ,4 ,1 ,1 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,4 ,4 ,0 ,0 ,2 ,237 ,157 ,194 (82%) ,100 (64%) ,21 ,36 ,10 ,8 ,73% ,27% ,13 ,8 ,5 ,4 ,6 ,3 ,2 ,1 ,7 ,1 ,0 ,1 ,1 ,3 ,null ,null ,null ,null ,null ,null ,4 ,5 ,9 ,3 ,2 ,5 ,215 ,87 ,177 (82%) ,47 (54%) ,33 ,38 ,8 ,12 ,
Premier League ,15/16 ,14 ,Aston Villa ,Watford ,2 ,3 ,65% ,35% ,12 ,14 ,6 ,6 ,4 ,2 ,2 ,6 ,10 ,10 ,3 ,0 ,0 ,0 ,2 ,3 ,null ,null ,null ,null ,null ,null ,6 ,9 ,6 ,6 ,4 ,4 ,494 ,263 ,402 (81%) ,157 (60%) ,59 ,42 ,21 ,10 ,68% ,32% ,11 ,6 ,5 ,3 ,4 ,1 ,2 ,2 ,7 ,2 ,3 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,6 ,3 ,5 ,3 ,2 ,4 ,249 ,119 ,207 (83%) ,66 (55%) ,28 ,20 ,12 ,5 ,61% ,39% ,1 ,8 ,1 ,3 ,0 ,1 ,0 ,4 ,3 ,8 ,0 ,0 ,2 ,3 ,null ,null ,null ,null ,null ,null ,0 ,6 ,1 ,3 ,2 ,0 ,245 ,144 ,195 (80%) ,91 (63%) ,31 ,22 ,9 ,5 ,
Premier League ,15/16 ,14 ,Bournemouth ,Everton ,3 ,3 ,57% ,43% ,19 ,11 ,10 ,6 ,5 ,1 ,4 ,4 ,10 ,5 ,2 ,0 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,0 ,1 ,13 ,7 ,6 ,4 ,3 ,6 ,542 ,407 ,447 (82%) ,309 (76%) ,50 ,54 ,13 ,11 ,47% ,53% ,5 ,6 ,3 ,5 ,2 ,0 ,0 ,1 ,3 ,5 ,2 ,0 ,0 ,0 ,null ,null ,null ,null ,0 ,0 ,2 ,5 ,3 ,1 ,3 ,2 ,233 ,255 ,191 (82%) ,205 (80%) ,27 ,30 ,10 ,7 ,67% ,33% ,14 ,5 ,7 ,1 ,3 ,1 ,4 ,3 ,7 ,0 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,0 ,1 ,11 ,2 ,3 ,3 ,0 ,4 ,309 ,152 ,256 (83%) ,104 (68%) ,23 ,24 ,3 ,4 ,
Premier League ,15/16 ,14 ,Crystal Palace ,Newcastle United ,5 ,1 ,53% ,47% ,19 ,7 ,8 ,2 ,6 ,1 ,5 ,4 ,7 ,5 ,3 ,1 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,9 ,5 ,10 ,2 ,1 ,3 ,449 ,394 ,375 (84%) ,291 (74%) ,61 ,49 ,17 ,13 ,56% ,44% ,6 ,4 ,3 ,2 ,1 ,0 ,2 ,2 ,2 ,1 ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,3 ,3 ,3 ,1 ,1 ,0 ,239 ,191 ,199 (83%) ,137 (72%) ,27 ,29 ,6 ,7 ,51% ,49% ,13 ,3 ,5 ,0 ,5 ,1 ,3 ,2 ,5 ,4 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,2 ,7 ,1 ,0 ,3 ,210 ,203 ,176 (84%) ,154 (76%) ,34 ,20 ,11 ,6 ,
Premier League ,15/16 ,14 ,Manchester City ,Southampton ,3 ,1 ,45% ,55% ,16 ,12 ,9 ,8 ,1 ,2 ,6 ,2 ,6 ,4 ,2 ,6 ,0 ,0 ,2 ,1 ,null ,null ,0 ,1 ,null ,null ,8 ,7 ,8 ,5 ,7 ,5 ,390 ,463 ,312 (80%) ,377 (81%) ,58 ,54 ,13 ,10 ,41% ,59% ,11 ,6 ,6 ,3 ,1 ,2 ,4 ,1 ,5 ,2 ,0 ,1 ,0 ,0 ,null ,null ,0 ,1 ,null ,null ,7 ,2 ,4 ,4 ,3 ,3 ,168 ,245 ,130 (77%) ,200 (82%) ,27 ,20 ,5 ,4 ,50% ,50% ,5 ,6 ,3 ,5 ,0 ,0 ,2 ,1 ,1 ,2 ,2 ,5 ,2 ,1 ,null ,null ,0 ,0 ,null ,null ,1 ,5 ,4 ,1 ,4 ,2 ,222 ,218 ,182 (82%) ,177 (81%) ,31 ,34 ,8 ,6 ,
