League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Counter attack shots Home ,ALL Shots extra Counter attack shots Away ,ALL Shots extra Counter attack goals Home ,ALL Shots extra Counter attack goals Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Counter attack shots Home ,1ST Shots extra Counter attack shots Away ,1ST Shots extra Counter attack goals Home ,1ST Shots extra Counter attack goals Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Counter attack shots Home ,2ND Shots extra Counter attack shots Away ,2ND Shots extra Counter attack goals Home ,2ND Shots extra Counter attack goals Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,20/21 ,8 ,Crystal Palace ,Leeds United ,4 ,1 ,35% ,65% ,10 ,9 ,6 ,3 ,2 ,4 ,2 ,2 ,3 ,6 ,1 ,1 ,9 ,16 ,0 ,2 ,null ,null ,3 ,1 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,7 ,5 ,3 ,4 ,2 ,3 ,332 ,599 ,243 (73%) ,493 (82%) ,24/60 (40%) ,42/69 (61%) ,1/10 (10%) ,4/23 (17%) ,8/19 (42%) ,8/15 (53%) ,151 ,167 ,53 ,55 ,15 ,14 ,15 ,25 ,13 ,14 ,30 ,11 ,38% ,62% ,5 ,2 ,4 ,1 ,0 ,1 ,1 ,0 ,2 ,2 ,0 ,1 ,0 ,0 ,null ,null ,1 ,1 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,3 ,2 ,2 ,0 ,0 ,2 ,181 ,291 ,138 (76%) ,241 (83%) ,12/29 (41%) ,19/34 (56%) ,1/7 (14%) ,1/9 (11%) ,5/9 (56%) ,5/8 (63%) ,74 ,76 ,26 ,31 ,6 ,9 ,8 ,14 ,5 ,9 ,10 ,2 ,32% ,68% ,5 ,7 ,2 ,2 ,2 ,3 ,1 ,2 ,1 ,4 ,1 ,0 ,0 ,2 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,0 ,1 ,null ,null ,null ,null ,4 ,3 ,1 ,4 ,2 ,1 ,151 ,308 ,105 (70%) ,252 (82%) ,12/31 (39%) ,23/35 (66%) ,0/3 (0%) ,3/14 (21%) ,3/10 (30%) ,3/7 (43%) ,77 ,91 ,27 ,24 ,9 ,5 ,7 ,11 ,8 ,5 ,20 ,9 ,
Premier League ,20/21 ,8 ,Chelsea ,Sheffield United ,4 ,1 ,70% ,30% ,20 ,6 ,9 ,3 ,5 ,1 ,6 ,2 ,6 ,7 ,1 ,1 ,5 ,14 ,0 ,2 ,null ,null ,4 ,1 ,1 ,0 ,2 ,0 ,2 ,0 ,null ,null ,null ,null ,10 ,4 ,10 ,2 ,2 ,6 ,762 ,320 ,669 (88%) ,223 (70%) ,45/73 (62%) ,19/55 (35%) ,5/16 (31%) ,0/14 (0%) ,3/8 (38%) ,3/5 (60%) ,136 ,145 ,43 ,33 ,13 ,14 ,13 ,11 ,10 ,5 ,14 ,23 ,69% ,31% ,9 ,5 ,5 ,3 ,3 ,1 ,1 ,1 ,3 ,4 ,1 ,1 ,0 ,1 ,null ,null ,1 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,7 ,4 ,2 ,1 ,2 ,4 ,388 ,171 ,338 (87%) ,121 (71%) ,21/41 (51%) ,12/31 (39%) ,4/10 (40%) ,0/10 (0%) ,0/1 (0%) ,2/4 (50%) ,74 ,84 ,23 ,21 ,8 ,12 ,8 ,5 ,4 ,3 ,11 ,8 ,71% ,29% ,11 ,1 ,4 ,0 ,2 ,0 ,5 ,1 ,3 ,3 ,0 ,0 ,0 ,1 ,null ,null ,3 ,0 ,1 ,0 ,1 ,0 ,2 ,0 ,null ,null ,null ,null ,3 ,0 ,8 ,1 ,0 ,2 ,374 ,149 ,331 (89%) ,102 (68%) ,24/32 (75%) ,7/24 (29%) ,1/6 (17%) ,0/4 (0%) ,3/7 (43%) ,1/1 (100%) ,62 ,61 ,20 ,12 ,5 ,2 ,5 ,6 ,6 ,2 ,3 ,15 ,
Premier League ,20/21 ,8 ,West Ham United ,Fulham ,1 ,0 ,53% ,47% ,16 ,13 ,7 ,3 ,8 ,4 ,1 ,6 ,9 ,5 ,3 ,2 ,10 ,9 ,2 ,2 ,null ,null ,1 ,2 ,1 ,2 ,2 ,0 ,null ,null ,null ,null ,null ,null ,10 ,7 ,6 ,6 ,3 ,6 ,506 ,460 ,446 (88%) ,382 (83%) ,25/42 (60%) ,14/42 (33%) ,10/33 (30%) ,7/19 (37%) ,5/12 (42%) ,9/13 (69%) ,114 ,128 ,49 ,53 ,23 ,23 ,14 ,12 ,14 ,5 ,18 ,24 ,48% ,52% ,8 ,5 ,4 ,0 ,4 ,4 ,0 ,1 ,5 ,4 ,1 ,1 ,0 ,0 ,null ,null ,1 ,1 ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,5 ,3 ,3 ,2 ,0 ,4 ,252 ,273 ,222 (88%) ,233 (85%) ,14/21 (67%) ,9/23 (39%) ,4/15 (27%) ,3/11 (27%) ,2/4 (50%) ,5/6 (83%) ,57 ,65 ,17 ,26 ,9 ,12 ,5 ,6 ,6 ,2 ,11 ,11 ,58% ,42% ,8 ,8 ,3 ,3 ,4 ,0 ,1 ,5 ,4 ,1 ,2 ,1 ,2 ,2 ,null ,null ,0 ,1 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,5 ,4 ,3 ,4 ,3 ,2 ,254 ,187 ,224 (88%) ,149 (80%) ,11/21 (52%) ,5/19 (26%) ,6/18 (33%) ,4/8 (50%) ,3/8 (38%) ,4/7 (57%) ,57 ,63 ,32 ,27 ,14 ,11 ,9 ,6 ,8 ,3 ,7 ,13 ,
Premier League ,20/21 ,8 ,West Bromwich Albion ,Tottenham ,0 ,1 ,41% ,59% ,12 ,19 ,2 ,5 ,7 ,6 ,3 ,8 ,9 ,6 ,1 ,1 ,17 ,12 ,1 ,0 ,null ,null ,1 ,3 ,1 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,7 ,13 ,5 ,6 ,4 ,2 ,340 ,508 ,226 (66%) ,397 (78%) ,22/64 (34%) ,27/57 (47%) ,6/30 (20%) ,7/21 (33%) ,11/18 (61%) ,7/13 (54%) ,177 ,165 ,73 ,54 ,31 ,17 ,19 ,16 ,11 ,8 ,11 ,33 ,38% ,62% ,6 ,1 ,1 ,0 ,3 ,0 ,2 ,1 ,3 ,4 ,0 ,0 ,1 ,0 ,null ,null ,1 ,1 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,1 ,3 ,0 ,0 ,1 ,183 ,301 ,125 (68%) ,245 (81%) ,12/30 (40%) ,15/29 (52%) ,4/12 (33%) ,1/10 (10%) ,9/10 (90%) ,3/5 (60%) ,85 ,83 ,37 ,23 ,14 ,8 ,7 ,6 ,7 ,7 ,8 ,15 ,44% ,56% ,6 ,18 ,1 ,5 ,4 ,6 ,1 ,7 ,6 ,2 ,1 ,1 ,0 ,0 ,null ,null ,0 ,2 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,4 ,12 ,2 ,6 ,4 ,1 ,157 ,207 ,101 (64%) ,152 (73%) ,10/34 (29%) ,12/28 (43%) ,2/18 (11%) ,6/11 (55%) ,2/8 (25%) ,4/8 (50%) ,92 ,82 ,36 ,31 ,17 ,9 ,12 ,10 ,4 ,1 ,3 ,18 ,
Premier League ,20/21 ,8 ,Leicester City ,Wolverhampton ,1 ,0 ,49% ,51% ,10 ,8 ,3 ,2 ,4 ,5 ,3 ,1 ,6 ,3 ,null ,null ,12 ,8 ,2 ,3 ,null ,null ,2 ,1 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,6 ,4 ,4 ,4 ,2 ,2 ,492 ,505 ,406 (83%) ,415 (82%) ,20/42 (48%) ,34/69 (49%) ,2/24 (8%) ,6/20 (30%) ,5/11 (45%) ,6/16 (38%) ,138 ,149 ,42 ,51 ,10 ,17 ,20 ,17 ,5 ,10 ,19 ,10 ,54% ,46% ,3 ,1 ,2 ,0 ,1 ,0 ,0 ,1 ,1 ,1 ,null ,null ,0 ,1 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,2 ,0 ,1 ,1 ,0 ,1 ,284 ,242 ,240 (85%) ,191 (79%) ,12/19 (63%) ,22/42 (52%) ,0/13 (0%) ,3/8 (38%) ,2/7 (29%) ,5/9 (56%) ,76 ,79 ,25 ,30 ,7 ,8 ,12 ,13 ,3 ,9 ,6 ,5 ,44% ,56% ,7 ,7 ,1 ,2 ,3 ,5 ,3 ,0 ,5 ,2 ,null ,null ,2 ,2 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,4 ,4 ,3 ,3 ,2 ,1 ,208 ,263 ,166 (80%) ,224 (85%) ,8/23 (35%) ,12/27 (44%) ,2/11 (18%) ,3/12 (25%) ,3/4 (75%) ,1/7 (14%) ,62 ,70 ,17 ,21 ,3 ,9 ,8 ,4 ,2 ,1 ,13 ,5 ,
Premier League ,20/21 ,8 ,Manchester City ,Liverpool ,1 ,1 ,54% ,46% ,7 ,10 ,2 ,3 ,4 ,4 ,1 ,3 ,1 ,2 ,2 ,5 ,19 ,11 ,3 ,1 ,null ,null ,2 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,5 ,3 ,5 ,2 ,1 ,555 ,459 ,472 (85%) ,375 (82%) ,25/52 (48%) ,17/48 (35%) ,1/9 (11%) ,1/11 (9%) ,3/9 (33%) ,8/12 (67%) ,122 ,129 ,32 ,42 ,8 ,3 ,12 ,13 ,5 ,4 ,20 ,7 ,56% ,44% ,4 ,6 ,2 ,2 ,2 ,3 ,0 ,1 ,0 ,1 ,1 ,3 ,0 ,0 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,2 ,1 ,4 ,1 ,1 ,292 ,230 ,249 (85%) ,190 (83%) ,15/26 (58%) ,10/22 (45%) ,1/5 (20%) ,1/5 (20%) ,1/5 (20%) ,4/7 (57%) ,61 ,64 ,16 ,17 ,4 ,1 ,8 ,6 ,3 ,2 ,9 ,4 ,53% ,47% ,3 ,4 ,0 ,1 ,2 ,1 ,1 ,2 ,1 ,1 ,1 ,2 ,3 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,3 ,2 ,1 ,1 ,0 ,263 ,229 ,223 (85%) ,185 (81%) ,10/26 (38%) ,7/26 (27%) ,0/4 (0%) ,0/6 (0%) ,2/4 (50%) ,4/5 (80%) ,61 ,65 ,16 ,25 ,4 ,2 ,4 ,7 ,2 ,2 ,11 ,3 ,
Premier League ,20/21 ,8 ,Arsenal ,Aston Villa ,0 ,3 ,58% ,42% ,13 ,15 ,2 ,6 ,8 ,0 ,3 ,9 ,3 ,8 ,1 ,1 ,11 ,13 ,null ,null ,null ,null ,2 ,2 ,2 ,0 ,null ,null ,0 ,3 ,null ,null ,null ,null ,8 ,14 ,5 ,1 ,3 ,2 ,538 ,378 ,458 (85%) ,293 (78%) ,18/43 (42%) ,31/69 (45%) ,3/25 (12%) ,5/15 (33%) ,8/15 (53%) ,12/15 (80%) ,133 ,122 ,39 ,52 ,11 ,15 ,7 ,14 ,8 ,8 ,12 ,26 ,63% ,37% ,5 ,4 ,1 ,0 ,3 ,0 ,1 ,4 ,1 ,3 ,1 ,1 ,null ,null ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,3 ,4 ,2 ,0 ,0 ,1 ,290 ,164 ,248 (86%) ,117 (71%) ,13/23 (57%) ,17/38 (45%) ,2/12 (17%) ,1/7 (14%) ,3/7 (43%) ,3/4 (75%) ,65 ,66 ,20 ,23 ,8 ,9 ,3 ,7 ,4 ,3 ,7 ,12 ,53% ,47% ,8 ,11 ,1 ,6 ,5 ,0 ,2 ,5 ,2 ,5 ,0 ,0 ,null ,null ,null ,null ,0 ,2 ,0 ,0 ,null ,null ,0 ,3 ,null ,null ,null ,null ,5 ,10 ,3 ,1 ,3 ,1 ,248 ,214 ,210 (85%) ,176 (82%) ,5/20 (25%) ,14/31 (45%) ,1/13 (8%) ,4/8 (50%) ,5/8 (63%) ,9/11 (82%) ,68 ,56 ,19 ,29 ,3 ,6 ,4 ,7 ,4 ,5 ,5 ,14 ,
Premier League ,20/21 ,9 ,Newcastle United ,Chelsea ,0 ,2 ,29% ,71% ,8 ,14 ,1 ,3 ,4 ,6 ,3 ,5 ,7 ,4 ,2 ,2 ,11 ,12 ,2 ,0 ,null ,null ,0 ,4 ,0 ,3 ,1 ,0 ,2 ,2 ,null ,null ,null ,null ,4 ,9 ,4 ,5 ,2 ,1 ,287 ,746 ,211 (74%) ,670 (90%) ,24/56 (43%) ,34/54 (63%) ,1/20 (5%) ,5/15 (33%) ,7/11 (64%) ,5/6 (83%) ,129 ,107 ,39 ,46 ,15 ,19 ,6 ,13 ,5 ,9 ,23 ,25 ,21% ,79% ,3 ,8 ,0 ,2 ,2 ,4 ,1 ,2 ,3 ,2 ,0 ,0 ,2 ,0 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,0 ,null ,null ,null ,null ,2 ,5 ,1 ,3 ,2 ,0 ,109 ,441 ,71 (65%) ,403 (91%) ,9/26 (35%) ,20/28 (71%) ,1/9 (11%) ,3/9 (33%) ,5/6 (83%) ,4/4 (100%) ,58 ,53 ,17 ,22 ,8 ,10 ,1 ,3 ,4 ,3 ,11 ,9 ,38% ,62% ,5 ,6 ,1 ,1 ,2 ,2 ,2 ,3 ,4 ,2 ,2 ,2 ,0 ,0 ,null ,null ,0 ,3 ,0 ,2 ,1 ,0 ,0 ,2 ,null ,null ,null ,null ,2 ,4 ,3 ,2 ,0 ,1 ,178 ,305 ,140 (79%) ,267 (88%) ,15/30 (50%) ,14/26 (54%) ,0/11 (0%) ,2/6 (33%) ,2/5 (40%) ,1/2 (50%) ,71 ,54 ,22 ,24 ,7 ,9 ,5 ,10 ,1 ,6 ,12 ,16 ,
Premier League ,20/21 ,9 ,Aston Villa ,Brighton & Hove Albion ,1 ,2 ,55% ,45% ,15 ,7 ,4 ,3 ,6 ,3 ,5 ,1 ,12 ,3 ,2 ,0 ,5 ,18 ,2 ,3 ,0 ,1 ,4 ,3 ,3 ,2 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,8 ,6 ,7 ,1 ,1 ,3 ,457 ,385 ,381 (83%) ,313 (81%) ,16/39 (41%) ,26/58 (45%) ,5/41 (12%) ,3/16 (19%) ,8/13 (62%) ,2/6 (33%) ,144 ,110 ,44 ,37 ,11 ,12 ,7 ,18 ,7 ,9 ,12 ,47 ,47% ,53% ,10 ,3 ,2 ,2 ,4 ,1 ,4 ,0 ,7 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,3 ,2 ,3 ,1 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,5 ,2 ,5 ,1 ,1 ,2 ,200 ,245 ,166 (83%) ,216 (88%) ,8/21 (38%) ,18/27 (67%) ,3/21 (14%) ,1/7 (14%) ,5/8 (63%) ,2/4 (50%) ,67 ,49 ,21 ,15 ,5 ,4 ,5 ,6 ,3 ,5 ,7 ,21 ,64% ,36% ,5 ,4 ,2 ,1 ,2 ,2 ,1 ,1 ,5 ,3 ,2 ,0 ,1 ,3 ,0 ,1 ,1 ,1 ,0 ,1 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,3 ,4 ,2 ,0 ,0 ,1 ,257 ,140 ,215 (84%) ,97 (69%) ,8/18 (44%) ,8/31 (26%) ,2/20 (10%) ,2/9 (22%) ,3/5 (60%) ,0/2 (0%) ,77 ,61 ,23 ,22 ,6 ,8 ,2 ,12 ,4 ,4 ,5 ,26 ,
Premier League ,20/21 ,9 ,Tottenham ,Manchester City ,2 ,0 ,33% ,67% ,4 ,22 ,2 ,5 ,0 ,6 ,2 ,11 ,0 ,10 ,1 ,2 ,13 ,19 ,2 ,2 ,null ,null ,2 ,2 ,0 ,2 ,null ,null ,2 ,0 ,null ,null ,null ,null ,1 ,15 ,3 ,7 ,5 ,0 ,318 ,599 ,233 (73%) ,532 (89%) ,27/62 (44%) ,25/36 (69%) ,1/2 (50%) ,7/30 (23%) ,4/9 (44%) ,17/24 (71%) ,120 ,136 ,53 ,53 ,8 ,11 ,25 ,13 ,8 ,9 ,30 ,5 ,31% ,69% ,1 ,11 ,1 ,3 ,0 ,2 ,0 ,6 ,0 ,6 ,1 ,2 ,1 ,0 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,null ,null ,0 ,8 ,1 ,3 ,3 ,0 ,161 ,336 ,117 (73%) ,295 (88%) ,13/30 (43%) ,11/17 (65%) ,1/1 (100%) ,4/14 (29%) ,1/4 (25%) ,8/12 (67%) ,62 ,74 ,25 ,24 ,3 ,6 ,12 ,6 ,5 ,5 ,17 ,2 ,36% ,64% ,3 ,11 ,1 ,2 ,0 ,4 ,2 ,5 ,0 ,4 ,0 ,0 ,1 ,2 ,null ,null ,1 ,1 ,0 ,1 ,null ,null ,2 ,0 ,null ,null ,null ,null ,1 ,7 ,2 ,4 ,2 ,0 ,157 ,263 ,116 (74%) ,237 (90%) ,14/32 (44%) ,14/19 (74%) ,0/1 (0%) ,3/16 (19%) ,3/5 (60%) ,9/12 (75%) ,58 ,62 ,28 ,29 ,5 ,5 ,13 ,7 ,3 ,4 ,13 ,3 ,
Premier League ,20/21 ,9 ,Manchester United ,West Bromwich Albion ,1 ,0 ,63% ,37% ,17 ,7 ,7 ,2 ,2 ,4 ,8 ,1 ,8 ,2 ,1 ,1 ,12 ,17 ,1 ,1 ,null ,null ,3 ,1 ,2 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,11 ,6 ,6 ,1 ,2 ,6 ,663 ,385 ,562 (85%) ,300 (78%) ,36/57 (63%) ,24/58 (41%) ,4/20 (20%) ,2/8 (25%) ,18/24 (75%) ,14/16 (88%) ,152 ,140 ,71 ,46 ,25 ,7 ,13 ,13 ,14 ,20 ,7 ,17 ,66% ,34% ,5 ,4 ,3 ,1 ,0 ,2 ,2 ,1 ,1 ,2 ,0 ,1 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,3 ,4 ,2 ,0 ,1 ,3 ,374 ,190 ,319 (85%) ,145 (76%) ,23/37 (62%) ,13/33 (39%) ,2/8 (25%) ,2/4 (50%) ,7/9 (78%) ,6/7 (86%) ,81 ,74 ,38 ,25 ,12 ,5 ,10 ,8 ,6 ,10 ,2 ,11 ,59% ,41% ,12 ,3 ,4 ,1 ,2 ,2 ,6 ,0 ,7 ,0 ,1 ,0 ,1 ,1 ,null ,null ,2 ,1 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,8 ,2 ,4 ,1 ,1 ,3 ,289 ,195 ,243 (84%) ,155 (79%) ,13/20 (65%) ,11/25 (44%) ,2/12 (17%) ,0/4 (0%) ,11/15 (73%) ,8/9 (89%) ,71 ,66 ,33 ,21 ,13 ,2 ,3 ,5 ,8 ,10 ,5 ,6 ,
Premier League ,20/21 ,9 ,Fulham ,Everton ,2 ,3 ,54% ,46% ,14 ,9 ,6 ,7 ,4 ,0 ,4 ,2 ,2 ,5 ,2 ,3 ,14 ,10 ,2 ,0 ,null ,null ,3 ,4 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,7 ,7 ,2 ,4 ,4 ,620 ,517 ,522 (84%) ,402 (78%) ,25/41 (61%) ,29/78 (37%) ,3/10 (30%) ,5/21 (24%) ,19/23 (83%) ,11/16 (69%) ,154 ,164 ,51 ,64 ,13 ,18 ,12 ,22 ,10 ,12 ,18 ,18 ,43% ,57% ,5 ,7 ,2 ,5 ,2 ,0 ,1 ,2 ,2 ,3 ,2 ,2 ,1 ,0 ,null ,null ,1 ,4 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,6 ,2 ,1 ,2 ,1 ,255 ,328 ,215 (84%) ,283 (86%) ,13/21 (62%) ,18/39 (46%) ,1/4 (25%) ,3/14 (21%) ,3/5 (60%) ,5/7 (71%) ,62 ,67 ,11 ,23 ,4 ,6 ,3 ,8 ,4 ,4 ,13 ,4 ,65% ,35% ,9 ,2 ,4 ,2 ,2 ,0 ,3 ,0 ,0 ,2 ,0 ,1 ,1 ,0 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,1 ,5 ,1 ,2 ,3 ,365 ,189 ,307 (84%) ,119 (63%) ,12/20 (60%) ,11/39 (28%) ,2/6 (33%) ,2/7 (29%) ,16/18 (89%) ,6/9 (67%) ,92 ,97 ,40 ,41 ,9 ,12 ,9 ,14 ,6 ,8 ,5 ,14 ,
Premier League ,20/21 ,9 ,Sheffield United ,West Ham United ,0 ,1 ,50% ,50% ,9 ,15 ,5 ,3 ,3 ,5 ,1 ,7 ,2 ,6 ,4 ,2 ,7 ,6 ,null ,null ,null ,null ,2 ,2 ,2 ,2 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,6 ,13 ,3 ,2 ,2 ,5 ,517 ,497 ,415 (80%) ,397 (80%) ,24/55 (44%) ,40/81 (49%) ,3/21 (14%) ,6/22 (27%) ,6/13 (46%) ,8/21 (38%) ,157 ,164 ,58 ,58 ,21 ,31 ,25 ,12 ,8 ,9 ,15 ,12 ,43% ,57% ,5 ,6 ,4 ,1 ,1 ,2 ,0 ,3 ,2 ,3 ,1 ,0 ,null ,null ,null ,null ,1 ,1 ,1 ,1 ,0 ,0 ,1 ,1 ,null ,null ,null ,null ,4 ,6 ,1 ,0 ,1 ,4 ,205 ,269 ,146 (71%) ,210 (78%) ,9/31 (29%) ,19/44 (43%) ,2/11 (18%) ,3/13 (23%) ,2/4 (50%) ,5/11 (45%) ,84 ,88 ,28 ,29 ,11 ,17 ,10 ,5 ,4 ,4 ,13 ,4 ,57% ,43% ,4 ,9 ,1 ,2 ,2 ,3 ,1 ,4 ,0 ,3 ,3 ,2 ,null ,null ,null ,null ,1 ,1 ,1 ,1 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,2 ,7 ,2 ,2 ,1 ,1 ,312 ,228 ,269 (86%) ,187 (82%) ,15/24 (63%) ,21/37 (57%) ,1/10 (10%) ,3/9 (33%) ,4/9 (44%) ,3/10 (30%) ,73 ,76 ,30 ,29 ,10 ,14 ,15 ,7 ,4 ,5 ,2 ,8 ,
