League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,19/20 ,19 ,Tottenham ,Brighton & Hove Albion ,2 ,1 ,53% ,47% ,11 ,11 ,5 ,5 ,2 ,5 ,4 ,1 ,9 ,2 ,5 ,0 ,10 ,9 ,4 ,2 ,null ,null ,1 ,2 ,1 ,1 ,null ,null ,1 ,0 ,7 ,3 ,4 ,8 ,4 ,3 ,494 ,416 ,390 (79%) ,331 (80%) ,15/46 (33%) ,35/63 (56%) ,4/16 (25%) ,5/17 (29%) ,11/23 (48%) ,17/23 (74%) ,165 ,141 ,48 ,71 ,9 ,22 ,19 ,23 ,12 ,14 ,19 ,28 ,54% ,46% ,5 ,5 ,1 ,3 ,1 ,1 ,3 ,1 ,4 ,2 ,3 ,0 ,2 ,2 ,null ,null ,1 ,1 ,1 ,0 ,null ,null ,0 ,0 ,1 ,2 ,4 ,3 ,2 ,1 ,244 ,195 ,182 (75%) ,157 (81%) ,3/21 (14%) ,15/27 (56%) ,3/9 (33%) ,3/11 (27%) ,5/10 (50%) ,9/12 (75%) ,86 ,71 ,23 ,35 ,5 ,13 ,9 ,8 ,4 ,7 ,9 ,16 ,53% ,47% ,6 ,6 ,4 ,2 ,1 ,4 ,1 ,0 ,5 ,0 ,2 ,0 ,2 ,0 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,1 ,0 ,6 ,1 ,0 ,5 ,2 ,2 ,250 ,221 ,208 (83%) ,174 (79%) ,12/25 (48%) ,20/36 (56%) ,1/7 (14%) ,2/6 (33%) ,6/13 (46%) ,8/11 (73%) ,79 ,70 ,25 ,36 ,4 ,9 ,10 ,15 ,8 ,7 ,10 ,12 ,
Premier League ,19/20 ,19 ,Aston Villa ,Norwich City ,1 ,0 ,42% ,58% ,11 ,16 ,2 ,6 ,5 ,6 ,4 ,4 ,5 ,8 ,1 ,0 ,15 ,12 ,2 ,3 ,null ,null ,0 ,2 ,0 ,2 ,0 ,1 ,1 ,0 ,8 ,13 ,3 ,3 ,5 ,1 ,363 ,508 ,271 (75%) ,424 (83%) ,19/53 (36%) ,32/58 (55%) ,5/26 (19%) ,8/23 (35%) ,9/10 (90%) ,11/20 (55%) ,142 ,135 ,64 ,49 ,25 ,16 ,19 ,7 ,6 ,8 ,20 ,29 ,43% ,57% ,6 ,7 ,0 ,3 ,3 ,2 ,3 ,2 ,2 ,1 ,1 ,0 ,0 ,2 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,4 ,6 ,2 ,1 ,3 ,0 ,194 ,264 ,154 (79%) ,229 (87%) ,10/27 (37%) ,21/31 (68%) ,3/13 (23%) ,1/6 (17%) ,4/4 (100%) ,5/9 (56%) ,64 ,53 ,26 ,23 ,8 ,5 ,6 ,4 ,3 ,5 ,5 ,16 ,41% ,59% ,5 ,9 ,2 ,3 ,2 ,4 ,1 ,2 ,3 ,7 ,0 ,0 ,2 ,1 ,null ,null ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,0 ,4 ,7 ,1 ,2 ,2 ,1 ,169 ,244 ,117 (69%) ,195 (80%) ,9/26 (35%) ,11/27 (41%) ,2/13 (15%) ,7/17 (41%) ,5/6 (83%) ,6/11 (55%) ,78 ,82 ,38 ,26 ,17 ,11 ,13 ,3 ,3 ,3 ,15 ,13 ,
Premier League ,19/20 ,19 ,Bournemouth ,Arsenal ,1 ,1 ,39% ,61% ,12 ,17 ,4 ,2 ,5 ,6 ,3 ,9 ,8 ,3 ,1 ,0 ,5 ,13 ,4 ,4 ,null ,null ,3 ,1 ,2 ,0 ,null ,null ,1 ,1 ,9 ,11 ,3 ,6 ,1 ,3 ,383 ,599 ,305 (80%) ,520 (87%) ,20/37 (54%) ,26/50 (52%) ,1/19 (5%) ,5/24 (21%) ,9/11 (82%) ,8/16 (50%) ,128 ,133 ,51 ,35 ,14 ,12 ,16 ,10 ,7 ,13 ,24 ,19 ,40% ,60% ,6 ,9 ,2 ,0 ,3 ,4 ,1 ,5 ,5 ,2 ,0 ,0 ,0 ,0 ,null ,null ,3 ,0 ,2 ,0 ,null ,null ,1 ,0 ,5 ,5 ,1 ,4 ,0 ,1 ,211 ,321 ,166 (79%) ,271 (84%) ,10/19 (53%) ,13/23 (57%) ,1/10 (10%) ,2/12 (17%) ,3/3 (100%) ,2/5 (40%) ,69 ,74 ,17 ,15 ,6 ,7 ,6 ,4 ,7 ,4 ,11 ,8 ,38% ,62% ,6 ,8 ,2 ,2 ,2 ,2 ,2 ,4 ,3 ,1 ,1 ,0 ,4 ,4 ,null ,null ,0 ,1 ,0 ,0 ,null ,null ,0 ,1 ,4 ,6 ,2 ,2 ,1 ,2 ,172 ,278 ,139 (81%) ,249 (90%) ,10/18 (56%) ,13/27 (48%) ,0/9 (0%) ,3/12 (25%) ,6/8 (75%) ,6/11 (55%) ,59 ,59 ,34 ,20 ,8 ,5 ,10 ,6 ,0 ,9 ,13 ,11 ,
Premier League ,19/20 ,19 ,Chelsea ,Southampton ,0 ,2 ,66% ,34% ,10 ,5 ,3 ,3 ,5 ,0 ,2 ,2 ,8 ,1 ,1 ,2 ,10 ,9 ,3 ,2 ,null ,null ,2 ,2 ,2 ,1 ,null ,null ,0 ,2 ,6 ,4 ,4 ,1 ,1 ,3 ,688 ,362 ,556 (81%) ,228 (63%) ,24/59 (41%) ,17/72 (24%) ,5/33 (15%) ,1/8 (13%) ,16/29 (55%) ,11/19 (58%) ,226 ,197 ,80 ,79 ,34 ,27 ,21 ,32 ,11 ,9 ,7 ,31 ,67% ,33% ,3 ,2 ,1 ,1 ,1 ,0 ,1 ,1 ,2 ,0 ,0 ,1 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,0 ,2 ,2 ,2 ,1 ,0 ,0 ,1 ,386 ,186 ,315 (82%) ,115 (62%) ,14/33 (42%) ,12/41 (29%) ,3/15 (20%) ,1/3 (33%) ,9/15 (60%) ,3/9 (33%) ,116 ,104 ,44 ,35 ,19 ,13 ,12 ,14 ,5 ,3 ,4 ,13 ,64% ,36% ,7 ,3 ,2 ,2 ,4 ,0 ,1 ,1 ,6 ,1 ,1 ,1 ,3 ,1 ,null ,null ,1 ,2 ,1 ,1 ,null ,null ,0 ,0 ,4 ,2 ,3 ,1 ,1 ,2 ,302 ,176 ,241 (80%) ,113 (64%) ,10/26 (38%) ,5/31 (16%) ,2/18 (11%) ,0/5 (0%) ,7/14 (50%) ,8/10 (80%) ,110 ,93 ,36 ,44 ,15 ,14 ,9 ,18 ,6 ,6 ,3 ,18 ,
Premier League ,19/20 ,19 ,Crystal Palace ,West Ham United ,2 ,1 ,58% ,42% ,13 ,10 ,4 ,2 ,8 ,5 ,1 ,3 ,7 ,6 ,1 ,2 ,5 ,10 ,0 ,2 ,null ,null ,4 ,1 ,2 ,0 ,null ,null ,null ,null ,11 ,7 ,2 ,3 ,1 ,2 ,557 ,390 ,464 (83%) ,288 (74%) ,20/45 (44%) ,31/70 (44%) ,5/19 (26%) ,7/25 (28%) ,24/40 (60%) ,16/27 (59%) ,160 ,153 ,65 ,78 ,16 ,27 ,16 ,30 ,13 ,20 ,16 ,27 ,56% ,44% ,3 ,3 ,0 ,1 ,2 ,1 ,1 ,1 ,2 ,4 ,1 ,2 ,0 ,0 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,2 ,1 ,1 ,2 ,1 ,0 ,300 ,225 ,250 (83%) ,169 (75%) ,8/22 (36%) ,20/38 (53%) ,1/6 (17%) ,3/14 (21%) ,11/18 (61%) ,7/15 (47%) ,79 ,86 ,35 ,37 ,6 ,16 ,12 ,13 ,9 ,9 ,9 ,12 ,60% ,40% ,10 ,7 ,4 ,1 ,6 ,4 ,0 ,2 ,5 ,2 ,0 ,0 ,0 ,2 ,null ,null ,3 ,1 ,1 ,0 ,null ,null ,null ,null ,9 ,6 ,1 ,1 ,0 ,2 ,257 ,165 ,214 (83%) ,119 (72%) ,12/23 (52%) ,11/32 (34%) ,4/13 (31%) ,4/11 (36%) ,13/22 (59%) ,9/12 (75%) ,81 ,67 ,30 ,41 ,10 ,11 ,4 ,17 ,4 ,11 ,7 ,15 ,
Premier League ,19/20 ,19 ,Everton ,Burnley ,1 ,0 ,67% ,33% ,21 ,6 ,5 ,0 ,8 ,6 ,8 ,0 ,10 ,2 ,0 ,1 ,15 ,14 ,null ,null ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,10 ,3 ,11 ,3 ,0 ,4 ,521 ,255 ,426 (82%) ,144 (56%) ,32/64 (50%) ,23/76 (30%) ,10/33 (30%) ,5/8 (63%) ,12/22 (55%) ,2/5 (40%) ,153 ,132 ,61 ,71 ,32 ,36 ,5 ,20 ,7 ,9 ,14 ,25 ,74% ,26% ,12 ,2 ,2 ,0 ,4 ,2 ,6 ,0 ,7 ,1 ,0 ,0 ,null ,null ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,6 ,2 ,6 ,0 ,0 ,2 ,296 ,102 ,251 (85%) ,61 (60%) ,17/29 (59%) ,9/30 (30%) ,6/18 (33%) ,2/2 (100%) ,7/10 (70%) ,1/3 (33%) ,66 ,51 ,35 ,29 ,18 ,16 ,4 ,5 ,2 ,4 ,4 ,13 ,59% ,41% ,9 ,4 ,3 ,0 ,4 ,4 ,2 ,0 ,3 ,1 ,0 ,1 ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,4 ,1 ,5 ,3 ,0 ,2 ,225 ,153 ,175 (78%) ,83 (54%) ,15/35 (43%) ,14/46 (30%) ,4/15 (27%) ,3/6 (50%) ,5/12 (42%) ,1/2 (50%) ,87 ,81 ,26 ,42 ,14 ,20 ,1 ,15 ,5 ,5 ,10 ,12 ,
Premier League ,19/20 ,19 ,Sheffield United ,Watford ,1 ,1 ,58% ,42% ,16 ,5 ,4 ,2 ,6 ,2 ,6 ,1 ,9 ,1 ,4 ,1 ,11 ,8 ,0 ,3 ,null ,null ,2 ,1 ,1 ,0 ,null ,null ,1 ,0 ,12 ,3 ,4 ,2 ,1 ,3 ,517 ,386 ,392 (76%) ,265 (69%) ,38/90 (42%) ,31/82 (38%) ,10/31 (32%) ,1/10 (10%) ,12/13 (92%) ,6/16 (38%) ,184 ,181 ,72 ,50 ,35 ,26 ,18 ,7 ,4 ,8 ,10 ,27 ,58% ,42% ,7 ,2 ,3 ,1 ,2 ,1 ,2 ,0 ,2 ,0 ,3 ,0 ,0 ,0 ,null ,null ,1 ,1 ,0 ,0 ,null ,null ,0 ,0 ,7 ,1 ,0 ,1 ,0 ,2 ,299 ,217 ,225 (75%) ,151 (70%) ,13/44 (30%) ,18/42 (43%) ,5/9 (56%) ,1/5 (20%) ,6/7 (86%) ,2/5 (40%) ,95 ,93 ,39 ,20 ,20 ,11 ,8 ,5 ,1 ,4 ,3 ,8 ,57% ,43% ,9 ,3 ,1 ,1 ,4 ,1 ,4 ,1 ,7 ,1 ,1 ,1 ,0 ,3 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,1 ,0 ,5 ,2 ,4 ,1 ,1 ,1 ,218 ,169 ,167 (77%) ,114 (67%) ,25/46 (54%) ,13/40 (33%) ,5/22 (23%) ,0/5 (0%) ,6/6 (100%) ,4/11 (36%) ,89 ,88 ,33 ,30 ,15 ,15 ,10 ,2 ,3 ,4 ,7 ,19 ,
Premier League ,19/20 ,19 ,Manchester United ,Newcastle United ,4 ,1 ,73% ,27% ,22 ,7 ,10 ,2 ,7 ,5 ,5 ,0 ,5 ,0 ,1 ,1 ,10 ,7 ,2 ,2 ,null ,null ,3 ,1 ,1 ,1 ,1 ,0 ,1 ,2 ,8 ,5 ,14 ,2 ,1 ,6 ,815 ,295 ,732 (90%) ,213 (72%) ,33/47 (70%) ,25/58 (43%) ,4/16 (25%) ,1/5 (20%) ,13/22 (59%) ,10/17 (59%) ,131 ,121 ,49 ,56 ,14 ,17 ,17 ,20 ,10 ,10 ,2 ,22 ,68% ,32% ,13 ,4 ,5 ,2 ,4 ,2 ,4 ,0 ,5 ,0 ,0 ,0 ,2 ,1 ,null ,null ,1 ,1 ,0 ,1 ,0 ,0 ,1 ,2 ,5 ,4 ,8 ,0 ,1 ,2 ,306 ,141 ,268 (88%) ,96 (68%) ,15/19 (79%) ,12/29 (41%) ,3/12 (25%) ,0/4 (0%) ,5/12 (42%) ,4/6 (67%) ,68 ,63 ,25 ,30 ,9 ,10 ,8 ,12 ,3 ,3 ,2 ,16 ,76% ,24% ,9 ,3 ,5 ,0 ,3 ,3 ,1 ,0 ,0 ,0 ,1 ,1 ,0 ,1 ,null ,null ,2 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,3 ,1 ,6 ,2 ,0 ,4 ,509 ,154 ,464 (91%) ,117 (76%) ,18/28 (64%) ,13/29 (45%) ,1/4 (25%) ,1/1 (100%) ,8/10 (80%) ,6/11 (55%) ,63 ,58 ,24 ,26 ,5 ,7 ,9 ,8 ,7 ,7 ,0 ,6 ,
Premier League ,19/20 ,19 ,Leicester City ,Liverpool ,0 ,4 ,41% ,59% ,3 ,15 ,0 ,6 ,2 ,7 ,1 ,2 ,2 ,8 ,6 ,3 ,5 ,7 ,1 ,1 ,null ,null ,0 ,6 ,0 ,3 ,null ,null ,0 ,2 ,1 ,12 ,2 ,3 ,2 ,0 ,421 ,590 ,345 (82%) ,506 (86%) ,25/48 (52%) ,41/67 (61%) ,0/13 (0%) ,11/33 (33%) ,11/19 (58%) ,18/23 (78%) ,133 ,155 ,45 ,45 ,12 ,13 ,16 ,10 ,11 ,8 ,36 ,15 ,41% ,59% ,0 ,8 ,0 ,3 ,0 ,4 ,0 ,1 ,1 ,5 ,4 ,2 ,0 ,0 ,null ,null ,0 ,3 ,0 ,2 ,null ,null ,0 ,1 ,0 ,6 ,0 ,2 ,2 ,0 ,218 ,303 ,182 (83%) ,263 (87%) ,14/25 (56%) ,24/38 (63%) ,0/7 (0%) ,3/14 (21%) ,3/4 (75%) ,10/12 (83%) ,65 ,77 ,21 ,21 ,7 ,5 ,8 ,3 ,3 ,4 ,19 ,8 ,40% ,60% ,3 ,7 ,0 ,3 ,2 ,3 ,1 ,1 ,1 ,3 ,2 ,1 ,1 ,1 ,null ,null ,0 ,3 ,0 ,1 ,null ,null ,0 ,1 ,1 ,6 ,2 ,1 ,0 ,0 ,203 ,287 ,163 (80%) ,243 (85%) ,11/23 (48%) ,17/29 (59%) ,0/6 (0%) ,8/19 (42%) ,8/15 (53%) ,8/11 (73%) ,68 ,78 ,24 ,24 ,5 ,8 ,8 ,7 ,8 ,4 ,17 ,7 ,
Premier League ,19/20 ,19 ,Wolverhampton ,Manchester City ,3 ,2 ,61% ,39% ,21 ,7 ,8 ,3 ,6 ,3 ,7 ,1 ,3 ,1 ,0 ,1 ,7 ,13 ,0 ,1 ,0 ,1 ,4 ,3 ,3 ,1 ,0 ,1 ,null ,null ,11 ,5 ,10 ,2 ,1 ,5 ,564 ,358 ,500 (89%) ,282 (79%) ,35/50 (70%) ,18/52 (35%) ,10/34 (29%) ,1/2 (50%) ,18/26 (69%) ,9/17 (53%) ,121 ,103 ,64 ,50 ,21 ,18 ,13 ,16 ,7 ,14 ,2 ,32 ,60% ,40% ,8 ,3 ,3 ,2 ,1 ,1 ,4 ,0 ,1 ,0 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,2 ,0 ,1 ,0 ,0 ,null ,null ,4 ,3 ,4 ,0 ,1 ,3 ,284 ,186 ,246 (87%) ,149 (80%) ,17/26 (65%) ,11/26 (42%) ,4/13 (31%) ,0/0 (0%) ,6/10 (60%) ,6/12 (50%) ,60 ,52 ,31 ,28 ,11 ,12 ,9 ,7 ,3 ,10 ,1 ,11 ,63% ,37% ,13 ,4 ,5 ,1 ,5 ,2 ,3 ,1 ,2 ,1 ,0 ,0 ,0 ,1 ,0 ,0 ,4 ,1 ,3 ,0 ,0 ,1 ,null ,null ,7 ,2 ,6 ,2 ,0 ,2 ,280 ,172 ,254 (91%) ,133 (77%) ,18/24 (75%) ,7/26 (27%) ,6/21 (29%) ,1/2 (50%) ,12/16 (75%) ,3/5 (60%) ,61 ,51 ,33 ,22 ,10 ,6 ,4 ,9 ,4 ,4 ,1 ,21 ,
Premier League ,19/20 ,20 ,Brighton & Hove Albion ,Bournemouth ,2 ,0 ,55% ,45% ,16 ,10 ,6 ,2 ,6 ,3 ,4 ,5 ,9 ,2 ,3 ,0 ,9 ,11 ,0 ,2 ,null ,null ,null ,null ,null ,null ,1 ,0 ,4 ,1 ,7 ,6 ,9 ,4 ,2 ,4 ,496 ,413 ,411 (83%) ,317 (77%) ,29/61 (48%) ,15/41 (37%) ,2/24 (8%) ,1/8 (13%) ,11/17 (65%) ,6/13 (46%) ,147 ,140 ,67 ,54 ,24 ,22 ,23 ,18 ,15 ,13 ,12 ,30 ,53% ,47% ,7 ,7 ,2 ,2 ,4 ,2 ,1 ,3 ,5 ,2 ,0 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,1 ,1 ,4 ,6 ,3 ,2 ,1 ,263 ,226 ,218 (83%) ,182 (81%) ,18/35 (51%) ,9/20 (45%) ,2/11 (18%) ,1/7 (14%) ,3/5 (60%) ,4/9 (44%) ,65 ,69 ,31 ,24 ,10 ,12 ,14 ,6 ,10 ,9 ,9 ,14 ,56% ,44% ,9 ,3 ,4 ,0 ,2 ,1 ,3 ,2 ,4 ,0 ,3 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,0 ,6 ,2 ,3 ,1 ,0 ,3 ,233 ,187 ,193 (83%) ,135 (72%) ,11/26 (42%) ,6/21 (29%) ,0/13 (0%) ,0/1 (0%) ,8/12 (67%) ,2/4 (50%) ,82 ,71 ,36 ,30 ,14 ,10 ,9 ,12 ,5 ,4 ,3 ,16 ,
Premier League ,19/20 ,20 ,Newcastle United ,Everton ,1 ,2 ,42% ,58% ,20 ,22 ,5 ,9 ,9 ,7 ,6 ,6 ,5 ,8 ,3 ,2 ,13 ,13 ,2 ,2 ,null ,null ,1 ,3 ,1 ,1 ,1 ,0 ,2 ,3 ,16 ,16 ,4 ,6 ,7 ,4 ,317 ,435 ,233 (74%) ,341 (78%) ,46/79 (58%) ,31/66 (47%) ,6/28 (21%) ,8/25 (32%) ,14/24 (58%) ,9/16 (56%) ,141 ,146 ,89 ,60 ,49 ,24 ,14 ,15 ,9 ,6 ,25 ,32 ,41% ,59% ,12 ,10 ,3 ,3 ,6 ,3 ,3 ,4 ,4 ,4 ,1 ,0 ,1 ,0 ,null ,null ,1 ,1 ,1 ,0 ,1 ,0 ,2 ,0 ,10 ,7 ,2 ,3 ,2 ,3 ,173 ,242 ,132 (76%) ,185 (76%) ,20/35 (57%) ,16/38 (42%) ,2/12 (17%) ,5/15 (33%) ,11/18 (61%) ,2/2 (100%) ,70 ,76 ,40 ,28 ,22 ,10 ,3 ,9 ,9 ,4 ,13 ,15 ,43% ,57% ,8 ,12 ,2 ,6 ,3 ,4 ,3 ,2 ,1 ,4 ,2 ,2 ,1 ,2 ,null ,null ,0 ,2 ,0 ,1 ,0 ,0 ,0 ,3 ,6 ,9 ,2 ,3 ,5 ,1 ,144 ,193 ,101 (70%) ,156 (81%) ,26/44 (59%) ,15/28 (54%) ,4/16 (25%) ,3/10 (30%) ,3/6 (50%) ,7/14 (50%) ,71 ,70 ,49 ,32 ,27 ,14 ,11 ,6 ,0 ,2 ,12 ,17 ,
Premier League ,19/20 ,20 ,Southampton ,Crystal Palace ,1 ,1 ,59% ,41% ,14 ,5 ,5 ,2 ,4 ,3 ,5 ,0 ,12 ,4 ,2 ,2 ,13 ,7 ,1 ,2 ,null ,null ,2 ,0 ,1 ,0 ,null ,null ,null ,null ,10 ,2 ,4 ,3 ,1 ,4 ,471 ,334 ,380 (81%) ,243 (73%) ,22/43 (51%) ,16/52 (31%) ,7/38 (18%) ,3/8 (38%) ,18/28 (64%) ,16/26 (62%) ,156 ,147 ,69 ,73 ,24 ,28 ,20 ,16 ,14 ,12 ,11 ,32 ,59% ,41% ,2 ,2 ,0 ,0 ,2 ,2 ,0 ,0 ,4 ,0 ,1 ,1 ,0 ,1 ,null ,null ,1 ,0 ,1 ,0 ,null ,null ,null ,null ,1 ,0 ,1 ,2 ,0 ,0 ,261 ,190 ,219 (84%) ,153 (81%) ,14/26 (54%) ,7/19 (37%) ,1/16 (6%) ,0/2 (0%) ,8/12 (67%) ,8/15 (53%) ,70 ,66 ,42 ,34 ,13 ,11 ,15 ,7 ,7 ,6 ,5 ,18 ,61% ,39% ,12 ,3 ,5 ,2 ,2 ,1 ,5 ,0 ,8 ,4 ,1 ,1 ,1 ,1 ,null ,null ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,9 ,2 ,3 ,1 ,1 ,4 ,210 ,144 ,161 (77%) ,90 (63%) ,8/17 (47%) ,9/33 (27%) ,6/22 (27%) ,3/6 (50%) ,10/16 (63%) ,8/11 (73%) ,86 ,81 ,27 ,39 ,11 ,17 ,5 ,9 ,7 ,6 ,6 ,14 ,
