League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Passes Long balls Home ,ALL Passes Long balls Away ,ALL Passes Crosses Home ,ALL Passes Crosses Away ,ALL Duels Dribbles Home ,ALL Duels Dribbles Away ,ALL Duels Possession lost Home ,ALL Duels Possession lost Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,ALL Defending Tackles Home ,ALL Defending Tackles Away ,ALL Defending Interceptions Home ,ALL Defending Interceptions Away ,ALL Defending Clearances Home ,ALL Defending Clearances Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Passes Long balls Home ,1ST Passes Long balls Away ,1ST Passes Crosses Home ,1ST Passes Crosses Away ,1ST Duels Dribbles Home ,1ST Duels Dribbles Away ,1ST Duels Possession lost Home ,1ST Duels Possession lost Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,1ST Defending Tackles Home ,1ST Defending Tackles Away ,1ST Defending Interceptions Home ,1ST Defending Interceptions Away ,1ST Defending Clearances Home ,1ST Defending Clearances Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Passes Long balls Home ,2ND Passes Long balls Away ,2ND Passes Crosses Home ,2ND Passes Crosses Away ,2ND Duels Dribbles Home ,2ND Duels Dribbles Away ,2ND Duels Possession lost Home ,2ND Duels Possession lost Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,2ND Defending Tackles Home ,2ND Defending Tackles Away ,2ND Defending Interceptions Home ,2ND Defending Interceptions Away ,2ND Defending Clearances Home ,2ND Defending Clearances Away ,
Premier League ,18/19 ,20 ,Crystal Palace ,Chelsea ,0 ,1 ,34% ,66% ,4 ,12 ,0 ,4 ,2 ,4 ,2 ,4 ,3 ,4 ,3 ,3 ,11 ,8 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,2 ,null ,null ,4 ,4 ,0 ,8 ,3 ,0 ,394 ,781 ,305 (77%) ,690 (88%) ,28/65 (43%) ,34/48 (71%) ,2/14 (14%) ,3/16 (19%) ,7/12 (58%) ,7/11 (64%) ,137 ,139 ,40 ,41 ,12 ,12 ,13 ,13 ,15 ,17 ,24 ,17 ,35% ,65% ,1 ,9 ,0 ,2 ,0 ,4 ,1 ,3 ,2 ,3 ,1 ,2 ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,0 ,2 ,null ,null ,1 ,2 ,0 ,7 ,2 ,0 ,207 ,388 ,164 (79%) ,342 (88%) ,11/26 (42%) ,21/27 (78%) ,2/5 (40%) ,3/12 (25%) ,4/6 (67%) ,4/5 (80%) ,null ,null ,20 ,21 ,6 ,5 ,6 ,9 ,8 ,8 ,17 ,6 ,33% ,67% ,3 ,3 ,0 ,2 ,2 ,0 ,1 ,1 ,1 ,1 ,2 ,1 ,0 ,0 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,null ,null ,3 ,2 ,0 ,1 ,1 ,0 ,187 ,393 ,141 (75%) ,348 (89%) ,17/39 (44%) ,13/21 (62%) ,0/9 (0%) ,0/4 (0%) ,3/6 (50%) ,3/6 (50%) ,null ,null ,20 ,20 ,6 ,7 ,7 ,4 ,7 ,9 ,7 ,11 ,
Premier League ,18/19 ,20 ,Burnley ,West Ham United ,2 ,0 ,43% ,57% ,17 ,11 ,5 ,4 ,9 ,2 ,3 ,5 ,5 ,5 ,4 ,1 ,15 ,11 ,1 ,4 ,null ,null ,5 ,1 ,4 ,1 ,0 ,1 ,2 ,0 ,14 ,8 ,3 ,3 ,4 ,3 ,338 ,453 ,248 (73%) ,340 (75%) ,37/75 (49%) ,30/72 (42%) ,10/19 (53%) ,3/17 (18%) ,5/14 (36%) ,9/16 (56%) ,139 ,171 ,61 ,66 ,26 ,27 ,21 ,16 ,12 ,2 ,33 ,18 ,44% ,56% ,8 ,1 ,2 ,1 ,4 ,0 ,2 ,0 ,1 ,2 ,4 ,1 ,1 ,2 ,null ,null ,2 ,0 ,1 ,0 ,0 ,0 ,1 ,0 ,7 ,1 ,1 ,0 ,1 ,0 ,178 ,226 ,132 (74%) ,165 (73%) ,21/41 (51%) ,14/36 (39%) ,6/10 (60%) ,1/5 (20%) ,3/9 (33%) ,8/12 (67%) ,null ,null ,23 ,32 ,6 ,9 ,9 ,8 ,7 ,1 ,7 ,9 ,41% ,59% ,9 ,10 ,3 ,3 ,5 ,2 ,1 ,5 ,4 ,3 ,0 ,0 ,0 ,2 ,null ,null ,3 ,1 ,3 ,1 ,0 ,1 ,1 ,0 ,7 ,7 ,2 ,3 ,3 ,3 ,160 ,227 ,116 (73%) ,175 (77%) ,16/34 (47%) ,16/36 (44%) ,4/9 (44%) ,2/12 (17%) ,2/5 (40%) ,1/4 (25%) ,null ,null ,38 ,34 ,20 ,18 ,12 ,8 ,5 ,1 ,26 ,9 ,
Premier League ,18/19 ,20 ,Southampton ,Manchester City ,1 ,3 ,23% ,77% ,5 ,14 ,4 ,6 ,1 ,4 ,0 ,4 ,3 ,8 ,0 ,2 ,11 ,10 ,2 ,3 ,1 ,0 ,1 ,6 ,1 ,4 ,0 ,1 ,0 ,1 ,3 ,12 ,2 ,2 ,4 ,3 ,235 ,783 ,157 (67%) ,698 (89%) ,20/52 (38%) ,29/45 (64%) ,2/10 (20%) ,3/18 (17%) ,4/9 (44%) ,14/28 (50%) ,117 ,142 ,55 ,53 ,16 ,17 ,25 ,12 ,13 ,7 ,33 ,19 ,27% ,73% ,2 ,7 ,2 ,4 ,0 ,2 ,0 ,1 ,2 ,4 ,0 ,1 ,0 ,1 ,0 ,0 ,1 ,4 ,1 ,2 ,0 ,0 ,0 ,0 ,2 ,5 ,0 ,2 ,2 ,1 ,135 ,354 ,89 (66%) ,304 (86%) ,8/27 (30%) ,16/23 (70%) ,1/5 (20%) ,1/10 (10%) ,3/4 (75%) ,7/14 (50%) ,null ,null ,30 ,25 ,10 ,11 ,14 ,4 ,9 ,3 ,24 ,11 ,19% ,81% ,3 ,7 ,2 ,2 ,1 ,2 ,0 ,3 ,1 ,4 ,0 ,1 ,2 ,2 ,1 ,0 ,0 ,2 ,0 ,2 ,0 ,1 ,0 ,1 ,1 ,7 ,2 ,0 ,2 ,2 ,100 ,429 ,68 (68%) ,394 (92%) ,12/25 (48%) ,13/22 (59%) ,1/5 (20%) ,2/8 (25%) ,1/5 (20%) ,7/14 (50%) ,null ,null ,25 ,28 ,6 ,6 ,11 ,8 ,4 ,4 ,9 ,8 ,
Premier League ,18/19 ,20 ,Manchester United ,Bournemouth ,4 ,1 ,64% ,36% ,11 ,7 ,8 ,3 ,0 ,2 ,3 ,2 ,4 ,5 ,6 ,0 ,10 ,7 ,2 ,0 ,1 ,0 ,6 ,1 ,2 ,0 ,1 ,0 ,null ,null ,9 ,4 ,2 ,3 ,2 ,4 ,681 ,355 ,618 (91%) ,284 (80%) ,33/54 (61%) ,17/44 (39%) ,2/11 (18%) ,2/13 (15%) ,7/12 (58%) ,6/14 (42%) ,107 ,115 ,37 ,35 ,11 ,11 ,12 ,8 ,7 ,5 ,20 ,19 ,65% ,35% ,5 ,4 ,4 ,3 ,0 ,1 ,1 ,0 ,2 ,4 ,3 ,0 ,1 ,0 ,0 ,0 ,3 ,1 ,0 ,0 ,0 ,0 ,null ,null ,4 ,3 ,1 ,1 ,2 ,1 ,322 ,166 ,292 (91%) ,133 (80%) ,13/22 (59%) ,7/21 (33%) ,2/7 (29%) ,1/8 (13%) ,4/6 (67%) ,4/7 (57%) ,null ,null ,21 ,16 ,7 ,5 ,6 ,3 ,6 ,3 ,12 ,12 ,64% ,36% ,6 ,3 ,4 ,0 ,0 ,1 ,2 ,2 ,2 ,1 ,3 ,0 ,1 ,0 ,1 ,0 ,3 ,0 ,2 ,0 ,1 ,0 ,null ,null ,5 ,1 ,1 ,2 ,0 ,3 ,359 ,189 ,326 (91%) ,151 (80%) ,20/32 (63%) ,10/23 (43%) ,0/4 (0%) ,1/5 (20%) ,3/6 (50%) ,2/7 (29%) ,null ,null ,16 ,19 ,4 ,6 ,6 ,5 ,1 ,2 ,8 ,7 ,
Premier League ,18/19 ,21 ,Everton ,Leicester City ,0 ,1 ,59% ,41% ,17 ,8 ,2 ,4 ,7 ,3 ,8 ,1 ,6 ,5 ,1 ,2 ,5 ,8 ,3 ,1 ,null ,null ,0 ,1 ,null ,null ,1 ,0 ,0 ,1 ,14 ,4 ,3 ,4 ,3 ,2 ,525 ,366 ,389 (74%) ,241 (66%) ,35/65 (54%) ,25/77 (32%) ,7/30 (23%) ,3/13 (23%) ,6/18 (33%) ,16/22 (73%) ,218 ,195 ,62 ,78 ,32 ,31 ,18 ,26 ,12 ,13 ,13 ,34 ,55% ,45% ,6 ,6 ,0 ,2 ,4 ,3 ,2 ,1 ,1 ,3 ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,1 ,0 ,0 ,0 ,5 ,3 ,1 ,3 ,2 ,0 ,255 ,204 ,189 (74%) ,137 (67%) ,17/29 (59%) ,9/33 (27%) ,2/10 (20%) ,2/5 (40%) ,2/12 (17%) ,10/13 (77%) ,null ,null ,39 ,45 ,21 ,18 ,12 ,16 ,8 ,9 ,9 ,15 ,63% ,37% ,11 ,2 ,2 ,2 ,3 ,0 ,6 ,0 ,5 ,2 ,1 ,2 ,3 ,1 ,null ,null ,0 ,1 ,null ,null ,0 ,0 ,0 ,1 ,9 ,1 ,2 ,1 ,1 ,2 ,270 ,162 ,200 (74%) ,104 (64%) ,18/36 (50%) ,16/44 (36%) ,5/20 (25%) ,1/8 (13%) ,4/6 (67%) ,6/9 (67%) ,null ,null ,23 ,33 ,11 ,13 ,6 ,10 ,4 ,4 ,4 ,19 ,
Premier League ,18/19 ,21 ,Arsenal ,Fulham ,4 ,1 ,59% ,41% ,16 ,9 ,9 ,4 ,4 ,4 ,3 ,1 ,8 ,3 ,4 ,4 ,7 ,12 ,0 ,1 ,null ,null ,10 ,4 ,7 ,3 ,1 ,0 ,null ,null ,16 ,5 ,0 ,4 ,3 ,4 ,542 ,365 ,427 (79%) ,271 (74%) ,29/70 (41%) ,18/54 (33%) ,3/16 (19%) ,4/14 (29%) ,13/21 (62%) ,5/16 (31%) ,166 ,150 ,60 ,49 ,20 ,19 ,15 ,18 ,12 ,12 ,16 ,33 ,64% ,36% ,7 ,5 ,4 ,1 ,2 ,4 ,1 ,0 ,4 ,1 ,1 ,1 ,0 ,0 ,null ,null ,5 ,2 ,4 ,2 ,0 ,0 ,null ,null ,7 ,2 ,0 ,3 ,1 ,2 ,297 ,160 ,231 (78%) ,106 (66%) ,15/38 (39%) ,10/27 (37%) ,2/12 (17%) ,1/9 (11%) ,7/11 (64%) ,2/11 (18%) ,null ,null ,37 ,29 ,12 ,14 ,10 ,8 ,8 ,5 ,11 ,19 ,54% ,46% ,9 ,4 ,5 ,3 ,2 ,0 ,2 ,1 ,4 ,2 ,3 ,3 ,0 ,1 ,null ,null ,5 ,2 ,3 ,1 ,1 ,0 ,null ,null ,9 ,3 ,0 ,1 ,2 ,2 ,245 ,205 ,196 (80%) ,165 (80%) ,14/32 (44%) ,8/27 (30%) ,1/4 (25%) ,3/5 (60%) ,6/10 (60%) ,3/5 (60%) ,null ,null ,23 ,20 ,8 ,5 ,5 ,10 ,4 ,7 ,5 ,14 ,
Premier League ,18/19 ,21 ,Cardiff City ,Tottenham ,0 ,3 ,26% ,74% ,5 ,13 ,3 ,4 ,2 ,6 ,0 ,3 ,5 ,3 ,6 ,2 ,6 ,6 ,1 ,0 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,0 ,1 ,3 ,9 ,2 ,4 ,1 ,3 ,290 ,823 ,216 (74%) ,747 (91%) ,27/58 (47%) ,29/49 (59%) ,4/18 (22%) ,2/8 (25%) ,6/9 (67%) ,9/16 (56%) ,119 ,117 ,40 ,37 ,14 ,14 ,14 ,9 ,10 ,4 ,14 ,24 ,27% ,73% ,1 ,4 ,1 ,3 ,0 ,1 ,0 ,0 ,4 ,1 ,4 ,0 ,0 ,0 ,null ,null ,0 ,0 ,0 ,0 ,null ,null ,0 ,0 ,0 ,2 ,1 ,2 ,0 ,1 ,154 ,420 ,113 (73%) ,373 (89%) ,13/29 (45%) ,16/29 (55%) ,1/10 (10%) ,2/4 (50%) ,2/5 (40%) ,5/9 (56%) ,null ,null ,16 ,23 ,5 ,10 ,6 ,6 ,4 ,2 ,6 ,19 ,26% ,74% ,4 ,9 ,2 ,1 ,2 ,5 ,0 ,3 ,1 ,2 ,2 ,2 ,1 ,0 ,null ,null ,1 ,1 ,1 ,1 ,null ,null ,0 ,1 ,3 ,7 ,1 ,2 ,1 ,2 ,136 ,403 ,103 (76%) ,374 (93%) ,14/29 (48%) ,13/20 (65%) ,3/8 (38%) ,0/4 (0%) ,4/4 (100%) ,4/7 (57%) ,null ,null ,24 ,14 ,9 ,4 ,8 ,3 ,6 ,2 ,8 ,5 ,
Premier League ,18/19 ,21 ,Bournemouth ,Watford ,3 ,3 ,57% ,43% ,25 ,11 ,12 ,3 ,8 ,6 ,5 ,2 ,4 ,2 ,2 ,2 ,9 ,15 ,1 ,4 ,null ,null ,7 ,1 ,5 ,0 ,null ,null ,0 ,1 ,18 ,6 ,7 ,5 ,0 ,9 ,491 ,379 ,372 (76%) ,266 (70%) ,30/65 (46%) ,30/77 (39%) ,7/15 (47%) ,1/6 (17%) ,10/17 (59%) ,2/7 (29%) ,161 ,147 ,66 ,61 ,26 ,34 ,15 ,17 ,9 ,11 ,16 ,23 ,57% ,43% ,11 ,8 ,6 ,3 ,4 ,3 ,1 ,2 ,0 ,1 ,2 ,0 ,0 ,2 ,null ,null ,5 ,1 ,3 ,0 ,null ,null ,0 ,1 ,9 ,4 ,2 ,4 ,0 ,3 ,279 ,211 ,223 (80%) ,153 (73%) ,17/36 (47%) ,15/40 (38%) ,2/3 (67%) ,0/2 (0%) ,2/4 (50%) ,1/1 (100%) ,null ,null ,27 ,26 ,11 ,16 ,6 ,7 ,3 ,6 ,8 ,6 ,56% ,44% ,14 ,3 ,6 ,0 ,4 ,3 ,4 ,0 ,4 ,1 ,0 ,2 ,1 ,2 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,0 ,0 ,9 ,2 ,5 ,1 ,0 ,6 ,212 ,168 ,149 (70%) ,113 (67%) ,13/29 (45%) ,15/37 (41%) ,5/12 (42%) ,1/4 (25%) ,8/13 (62%) ,1/6 (17%) ,null ,null ,39 ,35 ,15 ,18 ,9 ,10 ,6 ,5 ,8 ,17 ,
Premier League ,18/19 ,21 ,Chelsea ,Southampton ,0 ,0 ,71% ,29% ,17 ,6 ,6 ,2 ,2 ,3 ,9 ,1 ,7 ,2 ,5 ,3 ,8 ,11 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,10 ,1 ,7 ,5 ,2 ,6 ,748 ,296 ,634 (85%) ,195 (66%) ,28/51 (55%) ,20/58 (34%) ,5/23 (22%) ,3/12 (25%) ,22/32 (69%) ,7/15 (47%) ,179 ,154 ,65 ,52 ,14 ,18 ,18 ,20 ,4 ,26 ,20 ,42 ,73% ,27% ,9 ,2 ,2 ,0 ,0 ,2 ,7 ,0 ,5 ,0 ,2 ,3 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,6 ,1 ,3 ,1 ,0 ,2 ,429 ,158 ,368 (86%) ,110 (70%) ,17/29 (59%) ,6/24 (25%) ,5/12 (42%) ,1/5 (20%) ,11/19 (58%) ,4/9 (44%) ,null ,null ,29 ,25 ,7 ,4 ,8 ,14 ,2 ,13 ,8 ,22 ,69% ,31% ,8 ,4 ,4 ,2 ,2 ,1 ,2 ,1 ,2 ,2 ,3 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,4 ,0 ,4 ,4 ,2 ,4 ,319 ,138 ,266 (83%) ,85 (62%) ,11/22 (50%) ,14/34 (41%) ,0/11 (0%) ,2/7 (29%) ,11/13 (85%) ,3/6 (50%) ,null ,null ,36 ,27 ,7 ,14 ,10 ,6 ,2 ,13 ,12 ,20 ,
Premier League ,18/19 ,21 ,Huddersfield Town ,Burnley ,1 ,2 ,42% ,58% ,9 ,16 ,2 ,8 ,3 ,7 ,4 ,1 ,5 ,2 ,0 ,2 ,11 ,9 ,2 ,4 ,1 ,1 ,1 ,5 ,0 ,3 ,null ,null ,0 ,2 ,6 ,11 ,3 ,5 ,6 ,2 ,361 ,483 ,234 (65%) ,375 (78%) ,31/81 (38%) ,35/78 (45%) ,4/18 (22%) ,6/19 (32%) ,5/9 (56%) ,10/13 (77%) ,176 ,160 ,72 ,62 ,42 ,34 ,18 ,10 ,17 ,14 ,20 ,31 ,49% ,51% ,6 ,7 ,2 ,4 ,2 ,3 ,2 ,0 ,3 ,0 ,0 ,1 ,2 ,2 ,1 ,0 ,1 ,2 ,0 ,1 ,null ,null ,0 ,0 ,4 ,4 ,2 ,3 ,3 ,2 ,201 ,204 ,138 (69%) ,152 (75%) ,21/39 (54%) ,15/42 (36%) ,3/10 (30%) ,2/8 (25%) ,4/6 (67%) ,4/6 (67%) ,null ,null ,43 ,34 ,29 ,21 ,7 ,4 ,6 ,12 ,6 ,12 ,36% ,64% ,3 ,9 ,0 ,4 ,1 ,4 ,2 ,1 ,2 ,2 ,0 ,1 ,0 ,2 ,0 ,1 ,0 ,3 ,0 ,2 ,null ,null ,0 ,2 ,2 ,7 ,1 ,2 ,3 ,0 ,160 ,279 ,96 (60%) ,223 (80%) ,10/42 (24%) ,20/36 (56%) ,1/8 (13%) ,4/11 (36%) ,1/3 (33%) ,6/7 (86%) ,null ,null ,29 ,28 ,13 ,13 ,11 ,6 ,11 ,2 ,14 ,19 ,
Premier League ,18/19 ,21 ,West Ham United ,Brighton & Hove Albion ,2 ,2 ,54% ,46% ,13 ,13 ,6 ,6 ,6 ,2 ,1 ,5 ,1 ,5 ,0 ,4 ,9 ,11 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,6 ,8 ,7 ,5 ,4 ,4 ,494 ,410 ,388 (79%) ,310 (76%) ,33/70 (47%) ,25/68 (37%) ,2/14 (14%) ,8/18 (44%) ,11/18 (61%) ,7/9 (78%) ,156 ,147 ,52 ,52 ,20 ,19 ,10 ,17 ,12 ,12 ,10 ,16 ,54% ,46% ,4 ,7 ,2 ,3 ,2 ,1 ,0 ,3 ,1 ,2 ,0 ,3 ,0 ,0 ,null ,null ,0 ,0 ,null ,null ,null ,null ,null ,null ,2 ,3 ,2 ,4 ,3 ,2 ,252 ,209 ,196 (78%) ,163 (78%) ,16/38 (42%) ,10/26 (38%) ,2/6 (33%) ,4/11 (36%) ,2/5 (40%) ,5/7 (71%) ,null ,null ,19 ,24 ,11 ,7 ,3 ,7 ,4 ,6 ,5 ,5 ,54% ,46% ,9 ,6 ,4 ,3 ,4 ,1 ,1 ,2 ,0 ,3 ,0 ,1 ,0 ,1 ,null ,null ,0 ,1 ,null ,null ,null ,null ,null ,null ,4 ,5 ,5 ,1 ,1 ,2 ,242 ,201 ,192 (79%) ,147 (73%) ,17/32 (53%) ,15/42 (36%) ,0/8 (0%) ,4/7 (57%) ,9/13 (69%) ,2/2 (100%) ,null ,null ,33 ,28 ,9 ,12 ,7 ,10 ,8 ,6 ,5 ,11 ,
Premier League ,18/19 ,21 ,Wolverhampton ,Crystal Palace ,0 ,2 ,51% ,49% ,9 ,17 ,1 ,4 ,5 ,6 ,3 ,7 ,3 ,10 ,1 ,0 ,9 ,7 ,4 ,1 ,null ,null ,2 ,2 ,2 ,0 ,null ,null ,0 ,1 ,4 ,9 ,5 ,8 ,2 ,1 ,527 ,480 ,431 (82%) ,385 (80%) ,41/74 (55%) ,17/51 (33%) ,2/13 (15%) ,0/21 (0%) ,5/10 (50%) ,14/26 (54%) ,142 ,164 ,64 ,56 ,26 ,15 ,26 ,19 ,9 ,12 ,40 ,9 ,48% ,52% ,4 ,6 ,0 ,2 ,3 ,2 ,1 ,2 ,1 ,7 ,0 ,0 ,2 ,0 ,null ,null ,2 ,0 ,2 ,0 ,null ,null ,0 ,0 ,2 ,2 ,2 ,4 ,2 ,0 ,263 ,275 ,213 (81%) ,223 (81%) ,19/34 (56%) ,7/22 (32%) ,1/7 (14%) ,0/15 (0%) ,3/5 (60%) ,6/11 (55%) ,null ,null ,29 ,19 ,13 ,2 ,11 ,8 ,6 ,9 ,26 ,2 ,56% ,44% ,5 ,11 ,1 ,2 ,2 ,4 ,2 ,5 ,2 ,3 ,1 ,0 ,2 ,1 ,null ,null ,0 ,2 ,0 ,0 ,null ,null ,0 ,1 ,2 ,7 ,3 ,4 ,0 ,1 ,264 ,205 ,218 (83%) ,162 (79%) ,22/40 (55%) ,10/29 (34%) ,1/6 (17%) ,0/6 (0%) ,2/5 (40%) ,8/15 (53%) ,null ,null ,35 ,37 ,13 ,13 ,15 ,11 ,3 ,3 ,14 ,7 ,
Premier League ,18/19 ,21 ,Newcastle United ,Manchester United ,0 ,2 ,34% ,66% ,14 ,16 ,3 ,7 ,8 ,6 ,3 ,3 ,1 ,2 ,null ,null ,10 ,9 ,1 ,2 ,null ,null ,0 ,4 ,0 ,2 ,null ,null ,1 ,4 ,8 ,11 ,6 ,5 ,5 ,3 ,350 ,687 ,251 (72%) ,593 (86%) ,22/66 (33%) ,33/57 (58%) ,4/21 (19%) ,1/5 (20%) ,9/15 (60%) ,9/13 (69%) ,157 ,141 ,58 ,56 ,14 ,22 ,28 ,15 ,9 ,10 ,13 ,22 ,28% ,72% ,5 ,8 ,2 ,3 ,2 ,4 ,1 ,1 ,0 ,1 ,null ,null ,1 ,0 ,null ,null ,0 ,1 ,0 ,1 ,null ,null ,1 ,0 ,4 ,6 ,1 ,2 ,3 ,2 ,151 ,395 ,97 (64%) ,346 (88%) ,8/31 (26%) ,17/26 (65%) ,1/5 (20%) ,1/5 (20%) ,8/11 (73%) ,5/7 (71%) ,null ,null ,32 ,32 ,6 ,14 ,17 ,7 ,5 ,4 ,11 ,10 ,42% ,58% ,9 ,8 ,1 ,4 ,6 ,2 ,2 ,2 ,1 ,1 ,null ,null ,0 ,2 ,null ,null ,0 ,3 ,0 ,1 ,null ,null ,0 ,4 ,4 ,5 ,5 ,3 ,2 ,1 ,199 ,292 ,154 (77%) ,247 (85%) ,14/35 (40%) ,16/31 (52%) ,3/16 (19%) ,0/0 (0%) ,1/4 (25%) ,4/6 (67%) ,null ,null ,26 ,24 ,8 ,8 ,11 ,8 ,4 ,6 ,2 ,12 ,
Premier League ,18/19 ,21 ,Manchester City ,Liverpool ,2 ,1 ,49% ,51% ,9 ,7 ,4 ,5 ,4 ,2 ,1 ,0 ,2 ,1 ,2 ,1 ,12 ,7 ,4 ,2 ,null ,null ,2 ,2 ,2 ,1 ,0 ,1 ,1 ,0 ,6 ,7 ,3 ,0 ,3 ,2 ,578 ,583 ,468 (81%) ,461 (79%) ,32/65 (49%) ,33/70 (47%) ,1/11 (9%) ,4/13 (31%) ,8/21 (38%) ,11/15 (73%) ,160 ,162 ,47 ,50 ,19 ,9 ,14 ,18 ,14 ,10 ,31 ,21 ,56% ,44% ,2 ,2 ,1 ,1 ,0 ,1 ,1 ,0 ,1 ,0 ,2 ,0 ,2 ,2 ,null ,null ,0 ,1 ,0 ,1 ,0 ,1 ,0 ,0 ,2 ,2 ,0 ,0 ,1 ,0 ,346 ,264 ,282 (82%) ,207 (78%) ,19/35 (54%) ,13/32 (41%) ,1/6 (17%) ,3/5 (60%) ,3/12 (25%) ,6/8 (75%) ,null ,null ,20 ,26 ,7 ,3 ,6 ,10 ,5 ,5 ,9 ,13 ,41% ,59% ,7 ,5 ,3 ,4 ,4 ,1 ,0 ,0 ,1 ,1 ,0 ,1 ,2 ,0 ,null ,null ,2 ,1 ,2 ,0 ,0 ,0 ,1 ,0 ,4 ,5 ,3 ,0 ,2 ,2 ,232 ,319 ,186 (80%) ,254 (80%) ,13/30 (43%) ,20/38 (53%) ,0/5 (0%) ,1/8 (13%) ,5/9 (56%) ,5/7 (71%) ,null ,null ,27 ,24 ,12 ,6 ,8 ,8 ,9 ,5 ,22 ,8 ,
