League , Years ,Round , Home Team , Away Team , HomeScore , Away Score ,ALL Possession Ball possession Home ,ALL Possession Ball possession Away ,ALL Shots Total shots Home ,ALL Shots Total shots Away ,ALL Shots Shots on target Home ,ALL Shots Shots on target Away ,ALL Shots Shots off target Home ,ALL Shots Shots off target Away ,ALL Shots Blocked shots Home ,ALL Shots Blocked shots Away ,ALL TVData Corner kicks Home ,ALL TVData Corner kicks Away ,ALL TVData Offsides Home ,ALL TVData Offsides Away ,ALL TVData Fouls Home ,ALL TVData Fouls Away ,ALL TVData Yellow cards Home ,ALL TVData Yellow cards Away ,ALL TVData Red cards Home ,ALL TVData Red cards Away ,ALL Shots extra Big chances Home ,ALL Shots extra Big chances Away ,ALL Shots extra Big chances missed Home ,ALL Shots extra Big chances missed Away ,ALL Shots extra Hit woodwork Home ,ALL Shots extra Hit woodwork Away ,ALL Shots extra Counter attacks Home ,ALL Shots extra Counter attacks Away ,ALL Shots extra Shots inside box Home ,ALL Shots extra Shots inside box Away ,ALL Shots extra Shots outside box Home ,ALL Shots extra Shots outside box Away ,ALL Shots extra Goalkeeper saves Home ,ALL Shots extra Goalkeeper saves Away ,ALL Passes Passes Home ,ALL Passes Passes Away ,ALL Passes Accurate passes Home ,ALL Passes Accurate passes Away ,ALL Duels Duels won Home ,ALL Duels Duels won Away ,ALL Duels Aerials won Home ,ALL Duels Aerials won Away ,1ST Possession Ball possession Home ,1ST Possession Ball possession Away ,1ST Shots Total shots Home ,1ST Shots Total shots Away ,1ST Shots Shots on target Home ,1ST Shots Shots on target Away ,1ST Shots Shots off target Home ,1ST Shots Shots off target Away ,1ST Shots Blocked shots Home ,1ST Shots Blocked shots Away ,1ST TVData Corner kicks Home ,1ST TVData Corner kicks Away ,1ST TVData Offsides Home ,1ST TVData Offsides Away ,1ST TVData Yellow cards Home ,1ST TVData Yellow cards Away ,1ST TVData Red cards Home ,1ST TVData Red cards Away ,1ST Shots extra Big chances Home ,1ST Shots extra Big chances Away ,1ST Shots extra Big chances missed Home ,1ST Shots extra Big chances missed Away ,1ST Shots extra Hit woodwork Home ,1ST Shots extra Hit woodwork Away ,1ST Shots extra Counter attacks Home ,1ST Shots extra Counter attacks Away ,1ST Shots extra Shots inside box Home ,1ST Shots extra Shots inside box Away ,1ST Shots extra Shots outside box Home ,1ST Shots extra Shots outside box Away ,1ST Shots extra Goalkeeper saves Home ,1ST Shots extra Goalkeeper saves Away ,1ST Passes Passes Home ,1ST Passes Passes Away ,1ST Passes Accurate passes Home ,1ST Passes Accurate passes Away ,1ST Duels Duels won Home ,1ST Duels Duels won Away ,1ST Duels Aerials won Home ,1ST Duels Aerials won Away ,2ND Possession Ball possession Home ,2ND Possession Ball possession Away ,2ND Shots Total shots Home ,2ND Shots Total shots Away ,2ND Shots Shots on target Home ,2ND Shots Shots on target Away ,2ND Shots Shots off target Home ,2ND Shots Shots off target Away ,2ND Shots Blocked shots Home ,2ND Shots Blocked shots Away ,2ND TVData Corner kicks Home ,2ND TVData Corner kicks Away ,2ND TVData Offsides Home ,2ND TVData Offsides Away ,2ND TVData Yellow cards Home ,2ND TVData Yellow cards Away ,2ND TVData Red cards Home ,2ND TVData Red cards Away ,2ND Shots extra Big chances Home ,2ND Shots extra Big chances Away ,2ND Shots extra Big chances missed Home ,2ND Shots extra Big chances missed Away ,2ND Shots extra Hit woodwork Home ,2ND Shots extra Hit woodwork Away ,2ND Shots extra Counter attacks Home ,2ND Shots extra Counter attacks Away ,2ND Shots extra Shots inside box Home ,2ND Shots extra Shots inside box Away ,2ND Shots extra Shots outside box Home ,2ND Shots extra Shots outside box Away ,2ND Shots extra Goalkeeper saves Home ,2ND Shots extra Goalkeeper saves Away ,2ND Passes Passes Home ,2ND Passes Passes Away ,2ND Passes Accurate passes Home ,2ND Passes Accurate passes Away ,2ND Duels Duels won Home ,2ND Duels Duels won Away ,2ND Duels Aerials won Home ,2ND Duels Aerials won Away ,
Premier League ,16/17 ,22 ,Liverpool ,Swansea City ,2 ,3 ,73% ,27% ,16 ,6 ,5 ,3 ,7 ,2 ,4 ,1 ,6 ,3 ,2 ,1 ,7 ,7 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,9 ,5 ,7 ,1 ,0 ,3 ,785 ,288 ,683 (87%) ,215 (75%) ,65 ,48 ,17 ,18 ,72% ,28% ,6 ,1 ,0 ,0 ,5 ,0 ,1 ,1 ,2 ,1 ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,5 ,1 ,1 ,0 ,0 ,0 ,417 ,163 ,370 (89%) ,123 (75%) ,32 ,25 ,6 ,10 ,75% ,25% ,10 ,5 ,5 ,3 ,2 ,2 ,3 ,0 ,4 ,2 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,4 ,4 ,6 ,1 ,0 ,3 ,368 ,125 ,313 (85%) ,92 (74%) ,33 ,23 ,11 ,8 ,
Premier League ,16/17 ,22 ,Bournemouth ,Watford ,2 ,2 ,62% ,38% ,15 ,10 ,5 ,3 ,6 ,2 ,4 ,5 ,9 ,4 ,3 ,2 ,6 ,16 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,3 ,5 ,7 ,1 ,3 ,526 ,319 ,415 (79%) ,200 (63%) ,55 ,43 ,19 ,24 ,60% ,40% ,7 ,4 ,2 ,1 ,3 ,1 ,2 ,2 ,5 ,1 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,1 ,2 ,3 ,0 ,2 ,297 ,197 ,237 (80%) ,133 (68%) ,24 ,24 ,11 ,14 ,66% ,34% ,8 ,6 ,3 ,2 ,3 ,1 ,2 ,3 ,4 ,3 ,2 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,2 ,3 ,4 ,1 ,1 ,229 ,122 ,178 (78%) ,67 (55%) ,31 ,19 ,8 ,10 ,
Premier League ,16/17 ,22 ,Crystal Palace ,Everton ,0 ,1 ,44% ,56% ,8 ,17 ,2 ,8 ,2 ,6 ,4 ,3 ,8 ,7 ,1 ,1 ,10 ,15 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,5 ,9 ,3 ,8 ,7 ,2 ,371 ,476 ,272 (73%) ,379 (80%) ,65 ,48 ,25 ,9 ,44% ,56% ,4 ,7 ,0 ,3 ,1 ,3 ,3 ,1 ,4 ,5 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,1 ,4 ,3 ,3 ,3 ,0 ,188 ,241 ,142 (76%) ,190 (79%) ,29 ,22 ,12 ,5 ,43% ,57% ,4 ,10 ,2 ,5 ,1 ,3 ,1 ,2 ,4 ,2 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,4 ,5 ,0 ,5 ,4 ,2 ,183 ,235 ,130 (71%) ,189 (80%) ,36 ,26 ,13 ,4 ,
Premier League ,16/17 ,22 ,Middlesbrough ,West Ham United ,1 ,3 ,61% ,39% ,11 ,13 ,2 ,5 ,5 ,5 ,4 ,3 ,7 ,5 ,2 ,0 ,7 ,14 ,2 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,2 ,7 ,9 ,4 ,4 ,2 ,1 ,529 ,338 ,426 (81%) ,255 (75%) ,64 ,54 ,21 ,23 ,55% ,45% ,6 ,8 ,1 ,3 ,2 ,3 ,3 ,2 ,3 ,4 ,1 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,5 ,4 ,1 ,4 ,1 ,0 ,255 ,205 ,202 (79%) ,164 (80%) ,28 ,17 ,8 ,7 ,68% ,32% ,5 ,5 ,1 ,2 ,3 ,2 ,1 ,1 ,4 ,1 ,1 ,0 ,2 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,0 ,2 ,2 ,5 ,3 ,0 ,1 ,1 ,274 ,133 ,224 (82%) ,91 (68%) ,36 ,37 ,13 ,16 ,
Premier League ,16/17 ,22 ,Stoke City ,Manchester United ,1 ,1 ,34% ,66% ,6 ,25 ,1 ,8 ,3 ,8 ,2 ,9 ,1 ,7 ,0 ,6 ,13 ,12 ,4 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,14 ,3 ,11 ,7 ,1 ,331 ,591 ,235 (71%) ,499 (84%) ,57 ,56 ,26 ,20 ,39% ,61% ,1 ,12 ,0 ,4 ,1 ,3 ,0 ,5 ,0 ,3 ,0 ,4 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,1 ,8 ,1 ,4 ,4 ,0 ,185 ,273 ,129 (70%) ,228 (84%) ,29 ,25 ,11 ,12 ,30% ,70% ,5 ,13 ,1 ,4 ,2 ,5 ,2 ,4 ,1 ,4 ,0 ,2 ,3 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,3 ,6 ,2 ,7 ,3 ,1 ,146 ,318 ,106 (73%) ,271 (85%) ,28 ,31 ,15 ,8 ,
Premier League ,16/17 ,22 ,West Bromwich Albion ,Sunderland ,2 ,0 ,44% ,56% ,14 ,9 ,5 ,3 ,5 ,2 ,4 ,4 ,1 ,4 ,2 ,1 ,15 ,12 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,9 ,3 ,5 ,6 ,3 ,3 ,355 ,451 ,267 (75%) ,360 (80%) ,54 ,56 ,15 ,19 ,48% ,52% ,9 ,2 ,4 ,1 ,3 ,0 ,2 ,1 ,1 ,2 ,1 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,6 ,2 ,3 ,0 ,1 ,2 ,220 ,235 ,164 (75%) ,179 (76%) ,28 ,28 ,8 ,14 ,39% ,61% ,5 ,7 ,1 ,2 ,2 ,2 ,2 ,3 ,0 ,2 ,1 ,0 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,1 ,2 ,6 ,2 ,1 ,135 ,216 ,103 (76%) ,181 (84%) ,26 ,28 ,7 ,5 ,
Premier League ,16/17 ,22 ,Manchester City ,Tottenham ,2 ,2 ,54% ,46% ,17 ,6 ,7 ,2 ,9 ,3 ,1 ,1 ,5 ,4 ,3 ,5 ,10 ,7 ,2 ,4 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,14 ,3 ,3 ,3 ,0 ,5 ,473 ,399 ,361 (76%) ,287 (72%) ,53 ,57 ,10 ,17 ,52% ,48% ,11 ,2 ,4 ,0 ,6 ,1 ,1 ,1 ,3 ,2 ,1 ,3 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,8 ,0 ,3 ,2 ,0 ,4 ,226 ,212 ,174 (77%) ,161 (76%) ,25 ,27 ,4 ,8 ,57% ,43% ,6 ,4 ,3 ,2 ,3 ,2 ,0 ,0 ,2 ,2 ,2 ,2 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,0 ,6 ,3 ,0 ,1 ,0 ,1 ,247 ,187 ,187 (76%) ,126 (67%) ,28 ,30 ,6 ,9 ,
Premier League ,16/17 ,22 ,Southampton ,Leicester City ,3 ,0 ,60% ,40% ,20 ,11 ,7 ,2 ,10 ,7 ,3 ,2 ,7 ,2 ,3 ,1 ,8 ,10 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,14 ,3 ,6 ,8 ,2 ,4 ,500 ,337 ,362 (72%) ,200 (59%) ,61 ,68 ,35 ,32 ,60% ,40% ,8 ,5 ,3 ,2 ,4 ,2 ,1 ,1 ,5 ,1 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,7 ,1 ,1 ,4 ,2 ,1 ,242 ,168 ,177 (73%) ,106 (63%) ,28 ,36 ,18 ,19 ,59% ,41% ,12 ,6 ,4 ,0 ,6 ,5 ,2 ,1 ,2 ,1 ,3 ,0 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,7 ,2 ,5 ,4 ,0 ,3 ,258 ,169 ,185 (72%) ,94 (56%) ,33 ,32 ,17 ,13 ,
Premier League ,16/17 ,22 ,Arsenal ,Burnley ,2 ,1 ,69% ,31% ,24 ,13 ,8 ,7 ,7 ,3 ,9 ,3 ,10 ,4 ,2 ,0 ,12 ,11 ,1 ,3 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,15 ,7 ,9 ,6 ,6 ,6 ,578 ,237 ,502 (87%) ,158 (67%) ,54 ,53 ,17 ,13 ,74% ,26% ,14 ,5 ,3 ,3 ,5 ,2 ,6 ,0 ,5 ,2 ,1 ,0 ,0 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,8 ,3 ,6 ,2 ,3 ,3 ,326 ,109 ,286 (88%) ,67 (61%) ,26 ,23 ,8 ,5 ,64% ,36% ,10 ,8 ,5 ,4 ,2 ,1 ,3 ,3 ,5 ,2 ,1 ,0 ,1 ,3 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,7 ,4 ,3 ,4 ,3 ,3 ,252 ,128 ,216 (86%) ,91 (71%) ,28 ,30 ,9 ,8 ,
Premier League ,16/17 ,22 ,Chelsea ,Hull City ,2 ,0 ,52% ,48% ,9 ,9 ,5 ,4 ,1 ,4 ,3 ,1 ,9 ,7 ,1 ,1 ,12 ,10 ,1 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,3 ,5 ,6 ,4 ,3 ,559 ,512 ,469 (84%) ,426 (83%) ,38 ,63 ,8 ,24 ,59% ,41% ,4 ,3 ,2 ,2 ,1 ,1 ,1 ,0 ,7 ,2 ,1 ,0 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,1 ,3 ,2 ,2 ,1 ,331 ,241 ,285 (86%) ,198 (82%) ,19 ,29 ,2 ,10 ,45% ,55% ,5 ,6 ,3 ,2 ,0 ,3 ,2 ,1 ,2 ,5 ,0 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,2 ,2 ,4 ,2 ,2 ,228 ,271 ,184 (81%) ,228 (84%) ,19 ,34 ,6 ,14 ,
Premier League ,16/17 ,23 ,Arsenal ,Watford ,1 ,2 ,73% ,27% ,20 ,10 ,5 ,6 ,8 ,2 ,7 ,2 ,9 ,5 ,2 ,1 ,12 ,15 ,3 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,14 ,6 ,6 ,4 ,4 ,4 ,598 ,207 ,503 (84%) ,125 (60%) ,70 ,70 ,20 ,25 ,69% ,31% ,3 ,9 ,0 ,6 ,2 ,1 ,1 ,2 ,3 ,3 ,2 ,1 ,2 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,1 ,5 ,2 ,4 ,4 ,0 ,278 ,122 ,227 (82%) ,78 (64%) ,33 ,37 ,12 ,13 ,77% ,23% ,17 ,1 ,5 ,0 ,6 ,1 ,6 ,0 ,6 ,2 ,0 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,13 ,1 ,4 ,0 ,0 ,4 ,320 ,85 ,276 (86%) ,47 (55%) ,37 ,33 ,8 ,12 ,
Premier League ,16/17 ,23 ,Bournemouth ,Crystal Palace ,0 ,2 ,65% ,35% ,10 ,11 ,2 ,4 ,5 ,6 ,3 ,1 ,2 ,3 ,1 ,0 ,14 ,23 ,0 ,4 ,null ,null ,null ,null ,null ,null ,1 ,1 ,null ,null ,2 ,6 ,8 ,5 ,2 ,2 ,453 ,233 ,377 (83%) ,154 (66%) ,63 ,62 ,12 ,24 ,61% ,39% ,4 ,5 ,1 ,1 ,2 ,3 ,1 ,1 ,2 ,2 ,1 ,0 ,0 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,1 ,3 ,3 ,2 ,1 ,1 ,218 ,130 ,184 (84%) ,87 (67%) ,27 ,30 ,9 ,11 ,68% ,32% ,6 ,6 ,1 ,3 ,3 ,3 ,2 ,0 ,0 ,1 ,0 ,0 ,0 ,4 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,1 ,3 ,5 ,3 ,1 ,1 ,235 ,103 ,193 (82%) ,67 (65%) ,36 ,32 ,3 ,13 ,
Premier League ,16/17 ,23 ,Burnley ,Leicester City ,1 ,0 ,59% ,41% ,24 ,13 ,3 ,5 ,12 ,3 ,9 ,5 ,10 ,2 ,1 ,4 ,4 ,8 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,15 ,7 ,9 ,6 ,5 ,2 ,422 ,286 ,286 (68%) ,160 (56%) ,81 ,53 ,52 ,31 ,65% ,35% ,8 ,6 ,0 ,2 ,4 ,2 ,4 ,2 ,3 ,0 ,1 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,5 ,4 ,3 ,2 ,2 ,0 ,256 ,134 ,178 (70%) ,70 (52%) ,37 ,23 ,24 ,15 ,53% ,47% ,16 ,7 ,3 ,3 ,8 ,1 ,5 ,3 ,7 ,2 ,0 ,2 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,2 ,10 ,3 ,6 ,4 ,3 ,2 ,166 ,152 ,108 (65%) ,90 (59%) ,44 ,30 ,28 ,16 ,
Premier League ,16/17 ,23 ,Middlesbrough ,West Bromwich Albion ,1 ,1 ,61% ,39% ,11 ,15 ,3 ,5 ,3 ,5 ,5 ,5 ,4 ,3 ,0 ,2 ,12 ,13 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,3 ,null ,null ,7 ,10 ,4 ,5 ,4 ,4 ,482 ,288 ,384 (80%) ,201 (70%) ,66 ,49 ,20 ,16 ,63% ,37% ,6 ,6 ,2 ,2 ,2 ,1 ,2 ,3 ,2 ,2 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,4 ,2 ,2 ,1 ,2 ,258 ,142 ,212 (82%) ,96 (68%) ,32 ,30 ,9 ,11 ,59% ,41% ,5 ,9 ,1 ,3 ,1 ,4 ,3 ,2 ,2 ,1 ,0 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,2 ,null ,null ,3 ,6 ,2 ,3 ,3 ,2 ,224 ,146 ,172 (77%) ,105 (72%) ,34 ,19 ,11 ,5 ,
Premier League ,16/17 ,23 ,Sunderland ,Tottenham ,0 ,0 ,28% ,72% ,3 ,14 ,1 ,3 ,0 ,4 ,2 ,7 ,2 ,12 ,2 ,3 ,9 ,13 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,7 ,0 ,7 ,3 ,1 ,226 ,557 ,140 (62%) ,468 (84%) ,58 ,41 ,19 ,12 ,32% ,68% ,3 ,1 ,1 ,1 ,0 ,0 ,2 ,0 ,2 ,4 ,2 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,3 ,0 ,0 ,1 ,1 ,1 ,120 ,251 ,82 (68%) ,210 (84%) ,38 ,19 ,11 ,5 ,24% ,76% ,0 ,13 ,0 ,2 ,0 ,4 ,0 ,7 ,0 ,8 ,0 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,7 ,0 ,6 ,2 ,0 ,106 ,306 ,58 (55%) ,258 (84%) ,20 ,22 ,8 ,7 ,
Premier League ,16/17 ,23 ,Swansea City ,Southampton ,2 ,1 ,43% ,57% ,12 ,10 ,5 ,2 ,4 ,5 ,3 ,3 ,5 ,4 ,1 ,1 ,10 ,19 ,2 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,6 ,6 ,6 ,4 ,1 ,3 ,421 ,553 ,340 (81%) ,469 (85%) ,57 ,60 ,23 ,19 ,48% ,52% ,9 ,1 ,4 ,0 ,2 ,1 ,3 ,0 ,4 ,1 ,1 ,1 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,0 ,4 ,1 ,5 ,0 ,0 ,3 ,247 ,274 ,215 (87%) ,232 (85%) ,33 ,26 ,13 ,7 ,37% ,63% ,3 ,9 ,1 ,2 ,2 ,4 ,0 ,3 ,1 ,3 ,0 ,0 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,2 ,0 ,2 ,5 ,1 ,4 ,1 ,0 ,174 ,279 ,125 (72%) ,237 (85%) ,24 ,34 ,10 ,12 ,
Premier League ,16/17 ,23 ,Liverpool ,Chelsea ,1 ,1 ,62% ,38% ,7 ,8 ,3 ,2 ,2 ,4 ,2 ,2 ,3 ,3 ,5 ,3 ,13 ,8 ,2 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,4 ,3 ,4 ,1 ,2 ,638 ,386 ,507 (79%) ,267 (69%) ,47 ,73 ,22 ,28 ,66% ,34% ,1 ,3 ,1 ,1 ,0 ,1 ,0 ,1 ,3 ,2 ,4 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,0 ,1 ,1 ,2 ,0 ,1 ,335 ,172 ,271 (81%) ,118 (69%) ,19 ,25 ,10 ,13 ,58% ,42% ,6 ,5 ,2 ,1 ,2 ,3 ,2 ,1 ,0 ,1 ,1 ,1 ,1 ,1 ,null ,null ,null ,null ,null ,null ,0 ,1 ,null ,null ,4 ,3 ,2 ,2 ,1 ,1 ,303 ,214 ,236 (78%) ,149 (70%) ,28 ,48 ,12 ,15 ,
Premier League ,16/17 ,23 ,West Ham United ,Manchester City ,0 ,4 ,29% ,71% ,6 ,11 ,1 ,4 ,1 ,5 ,4 ,2 ,2 ,4 ,6 ,3 ,11 ,14 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,7 ,5 ,4 ,0 ,1 ,281 ,673 ,211 (75%) ,591 (88%) ,50 ,52 ,16 ,14 ,27% ,73% ,3 ,7 ,1 ,3 ,1 ,3 ,1 ,1 ,0 ,3 ,2 ,1 ,2 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,1 ,4 ,2 ,3 ,0 ,1 ,121 ,316 ,83 (69%) ,272 (86%) ,24 ,24 ,11 ,8 ,31% ,69% ,3 ,4 ,0 ,1 ,0 ,2 ,3 ,1 ,2 ,1 ,4 ,2 ,1 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,0 ,3 ,3 ,1 ,0 ,0 ,160 ,357 ,128 (80%) ,319 (89%) ,26 ,28 ,5 ,6 ,
Premier League ,16/17 ,23 ,Manchester United ,Hull City ,0 ,0 ,67% ,33% ,16 ,6 ,6 ,2 ,4 ,4 ,6 ,0 ,7 ,1 ,6 ,1 ,20 ,16 ,1 ,4 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,1 ,11 ,3 ,5 ,3 ,2 ,6 ,634 ,314 ,538 (85%) ,228 (73%) ,62 ,56 ,19 ,15 ,65% ,35% ,7 ,4 ,3 ,1 ,2 ,3 ,2 ,0 ,4 ,1 ,3 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,0 ,0 ,0 ,0 ,5 ,2 ,2 ,2 ,1 ,3 ,325 ,169 ,277 (85%) ,128 (76%) ,33 ,22 ,9 ,4 ,68% ,32% ,9 ,2 ,3 ,1 ,2 ,1 ,4 ,0 ,3 ,0 ,3 ,0 ,1 ,3 ,null ,null ,null ,null ,null ,null ,0 ,1 ,0 ,1 ,6 ,1 ,3 ,1 ,1 ,3 ,309 ,145 ,261 (84%) ,100 (69%) ,29 ,34 ,10 ,11 ,
Premier League ,16/17 ,23 ,Stoke City ,Everton ,1 ,1 ,47% ,53% ,14 ,15 ,7 ,5 ,5 ,7 ,2 ,3 ,5 ,5 ,1 ,3 ,21 ,12 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,9 ,9 ,5 ,7 ,5 ,5 ,422 ,485 ,329 (78%) ,383 (79%) ,59 ,50 ,23 ,14 ,52% ,48% ,5 ,8 ,4 ,0 ,1 ,5 ,0 ,3 ,2 ,4 ,0 ,1 ,0 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,5 ,4 ,0 ,5 ,0 ,3 ,255 ,230 ,210 (82%) ,179 (78%) ,30 ,24 ,13 ,4 ,41% ,59% ,9 ,7 ,3 ,5 ,4 ,2 ,2 ,0 ,3 ,1 ,1 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,5 ,5 ,2 ,5 ,2 ,167 ,255 ,119 (71%) ,204 (80%) ,29 ,26 ,10 ,10 ,
Premier League ,16/17 ,24 ,Chelsea ,Arsenal ,3 ,1 ,41% ,59% ,13 ,9 ,6 ,5 ,5 ,2 ,2 ,2 ,10 ,13 ,4 ,3 ,14 ,8 ,1 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,8 ,6 ,5 ,3 ,4 ,3 ,410 ,561 ,326 (80%) ,472 (84%) ,60 ,65 ,17 ,11 ,46% ,54% ,6 ,5 ,2 ,2 ,3 ,1 ,1 ,2 ,6 ,7 ,1 ,1 ,0 ,1 ,null ,null ,null ,null ,null ,null ,1 ,0 ,null ,null ,5 ,2 ,1 ,3 ,2 ,1 ,239 ,272 ,197 (82%) ,233 (86%) ,30 ,41 ,9 ,9 ,36% ,64% ,7 ,4 ,4 ,3 ,2 ,1 ,1 ,0 ,4 ,6 ,3 ,2 ,1 ,0 ,null ,null ,null ,null ,null ,null ,0 ,0 ,null ,null ,3 ,4 ,4 ,0 ,2 ,2 ,171 ,289 ,129 (75%) ,239 (83%) ,30 ,24 ,8 ,2 ,
Premier League ,16/17 ,24 ,Crystal Palace ,Sunderland ,0 ,4 ,65% ,35% ,21 ,10 ,9 ,7 ,8 ,3 ,4 ,0 ,7 ,1 ,1 ,1 ,9 ,8 ,3 ,3 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,14 ,5 ,7 ,5 ,3 ,8 ,502 ,278 ,413 (82%) ,198 (71%) ,46 ,45 ,16 ,13 ,64% ,36% ,6 ,7 ,1 ,7 ,3 ,0 ,2 ,0 ,4 ,1 ,0 ,1 ,1 ,2 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,4 ,5 ,2 ,2 ,3 ,1 ,228 ,136 ,176 (77%) ,92 (68%) ,24 ,24 ,9 ,9 ,66% ,34% ,15 ,3 ,8 ,0 ,5 ,3 ,2 ,0 ,3 ,0 ,1 ,0 ,2 ,1 ,null ,null ,null ,null ,null ,null ,null ,null ,null ,null ,10 ,0 ,5 ,3 ,0 ,7 ,274 ,142 ,237 (86%) ,106 (75%) ,22 ,21 ,7 ,4 ,
